ContactName,InvoiceNumber,Reference,InvoiceDate,DueDate,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TrackingName1,TrackingOption1
PMP Distribution Limited,C84430,2452820,2013-01-31,2013-02-20,TWOA Papaioea Regional Mailer - Job 74620 - Delivery 12 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,11.831,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84431,2451226,2013-01-31,2013-02-20,Uncle Bills Wholesale Club Masterton - Job 74168 - Delivery 11 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,3.895,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84432,2450658,2013-01-31,2013-02-20,Upper Hutt City Councli Calenders - Job 74014 - Delivery 10 Dec 2012 - 150 grams.    Boxholder Type: Total. ,0.6,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84433,2451534,2013-01-31,2013-02-20,Weld Plus  - Job 74325 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Farmers. Includes Linehaul.,14.234,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84434,2450861,2013-01-31,2013-02-20,West Auckland Trust Services - Job 74283 - Delivery 11 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,4.107,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84435,2449351,2013-01-31,2013-02-20,West Auckland Trust Services - Job 73709 - Delivery 18 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,4.107,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84436,2450375,2013-01-31,2013-02-20,Mid Canterbury Herald - Job 73912 - Delivery 05 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.911,90.8,,100,15% GST on income,Division,Circulars
,C84436,2450375,2013-01-31,2013-02-20,Mid Canterbury Herald - Job 73913 - Delivery 12 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.911,90.8,,100,15% GST on income,Division,Circulars
,C84436,2450375,2013-01-31,2013-02-20,Mid Canterbury Herald - Job 73914 - Delivery 19 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.911,90.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84437,2450381,2013-01-31,2013-02-20,South Canterbury Herald - Job 74042 - Delivery 05 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,5.319,90.8,,100,15% GST on income,Division,Circulars
,C84437,2450381,2013-01-31,2013-02-20,South Canterbury Herald - Job 74043 - Delivery 12 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,5.319,90.8,,100,15% GST on income,Division,Circulars
,C84437,2450381,2013-01-31,2013-02-20,South Canterbury Herald - Job 74044 - Delivery 19 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,5.319,90.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84438, 	2450405,2013-01-31,2013-02-20,The Waitaki Herald Weekender - Job 73908 - Delivery 07 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.475,75.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84439, 2450405,2013-01-31,2013-02-20,The Waitaki Herald Weekender - Job 73909 - Delivery 14 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.475,75.8,,100,15% GST on income,Division,Circulars
,C84439, 2450405,2013-01-31,2013-02-20,The Waitaki Herald Weekender - Job 73910 - Delivery 21 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.475,75.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84440,2450367,2013-01-31,2013-02-20,Waitaki Herald - Job 73917 - Delivery 05 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.475,90.8,,100,15% GST on income,Division,Circulars
,C84440,2450367,2013-01-31,2013-02-20,Waitaki Herald - Job 73918 - Delivery 12 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.475,90.8,,100,15% GST on income,Division,Circulars
,C84440,2450367,2013-01-31,2013-02-20,Waitaki Herald - Job 73919 - Delivery 19 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.475,90.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84441,2451694,2013-01-31,2013-02-20,Guardian Newspaper - Job 74018 - Delivery 06 Dec 2012 - 0 grams.    Boxholder Type: Total. ,1.81,80.8,,100,15% GST on income,Division,Circulars
,C84441,2451694,2013-01-31,2013-02-20,Guardian Newspaper - Job 74019 - Delivery 13 Dec 2012 - 0 grams.    Boxholder Type: Total. ,1.81,80.8,,100,15% GST on income,Division,Circulars
,C84441,2451694,2013-01-31,2013-02-20,Guardian Newspaper - Job 74020 - Delivery 20 Dec 2012 - 0 grams.    Boxholder Type: Total. ,1.81,80.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84442,2451500,2013-01-31,2013-02-20,Peninsula Press - Job 74223 - Delivery 06 Dec 2012 - 48 grams.    Boxholder Type: Total. ,5.437,72.5,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84443,2451499,2013-01-31,2013-02-20,Peninsula Press - Job 74224 - Delivery 13 Dec 2012 - 48 grams.    Boxholder Type: Total. ,5.437,72.5,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84444,2451501,2013-01-31,2013-02-20,Peninsula Press - Job 74225 - Delivery 20 Dec 2012 - 48 grams.    Boxholder Type: Total. ,5.437,72.5,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84445, 2451693,2013-01-31,2013-02-20,Rangitikei Mail - Job 74361 - Delivery 06 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,0.8,187.5,,100,15% GST on income,Division,Circulars
,C84445, 2451693,2013-01-31,2013-02-20,Rangitikei Mail - Job 74362 - Delivery 13 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,0.8,187.5,,100,15% GST on income,Division,Circulars
,C84445, 2451693,2013-01-31,2013-02-20,Rangitikei Mail - Job 74363 - Delivery 20 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,0.8,187.5,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84446,2451697,2013-01-31,2013-02-20,Wairarapa News - Job 74101 - Delivery 06 Dec 2012 - 0 grams.    Boxholder Type: Total. ,5.311,127.5,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84447,2451698,2013-01-31,2013-02-20,Wairarapa News - Job 74102 - Delivery 13 Dec 2012 - 0 grams.    Boxholder Type: Total. ,5.311,127.5,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84448, 2451699,2013-01-31,2013-02-20,Wairarapa News - Job 74103 - Delivery 20 Dec 2012 - 0 grams.    Boxholder Type: Total. ,5.311,127.5,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84449,2451700,2013-01-31,2013-02-20,Wairarapa News - Job 74408 - Delivery 24 Dec 2012 - 0 grams.    Boxholder Type: Total. ,5.311,127.5,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84450, 2451781 ,2013-01-31,2013-02-20,Bay Weekend - Job 73824 - Delivery 01 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.308,10,,100,15% GST on income,Division,Circulars
,C84450, 2451781 ,2013-01-31,2013-02-20,Bay Weekend - Job 73825 - Delivery 08 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.308,10,,100,15% GST on income,Division,Circulars
,C84450, 2451781 ,2013-01-31,2013-02-20,Bay Weekend - Job 74399 - Delivery 15 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.308,10,,100,15% GST on income,Division,Circulars
,C84450, 2451781 ,2013-01-31,2013-02-20,Bay Weekend - Job 74400 - Delivery 22 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.308,10,,100,15% GST on income,Division,Circulars
,C84450, 2451781 ,2013-01-31,2013-02-20,Bay Weekend - Job 74401 - Delivery 29 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.308,10,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84451,2450065,2013-01-31,2013-02-20,Franklin Valley Voice - Job 73971 - Delivery 03 Dec 2012 - 65 grams.    Boxholder Type: Total. Includes Linehaul.,14.695,75.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84452,2450172,2013-01-31,2013-02-20,Franklin Valley Voice - Job 74147 - Delivery 31 Dec 2012 - 62 grams.    Boxholder Type: Total. Includes Linehaul.,14.695,75.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84453,2449807,2013-01-31,2013-02-20,Guardian Country - Job 74369 - Delivery 13 Dec 2012 - 32 grams.    Boxholder Type: Total. ,9.193,65.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84454,2448793,2013-01-31,2013-02-20,Hawkesbay Country Scene - Job 73832 - Delivery 05 Dec 2012 - 60 grams.    Boxholder Type: Total. ,6.554,80.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84455,2450484,2013-01-31,2013-02-20,Holiday  Report - Job 74215 - Delivery 27 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,12.996,10,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84456,2450355,2013-01-31,2013-02-20,Invercargill Eye - Job 73903 - Delivery 06 Dec 2012 - 0 grams.    Boxholder Type: Total. ,2.288,0,,100,15% GST on income,Division,Circulars
,C84456,2450355,2013-01-31,2013-02-20,Invercargill Eye - Job 73904 - Delivery 13 Dec 2012 - 0 grams.    Boxholder Type: Total. ,2.288,0,,100,15% GST on income,Division,Circulars
,C84456,2450355,2013-01-31,2013-02-20,Invercargill Eye - Job 73905 - Delivery 20 Dec 2012 - 0 grams.    Boxholder Type: Total. ,2.288,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84457,2451503,2013-01-31,2013-02-20,Lake Taupo Property Press - Job 74385 - Delivery 06 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.47,117,,100,15% GST on income,Division,Circulars
,C84457,2451503,2013-01-31,2013-02-20,Lake Taupo Property Press - Job 74386 - Delivery 20 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.47,117,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84458,2450193,2013-01-31,2013-02-20,Metropol - Job 74028 - Delivery 06 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Lifestyle. ,1.57,106.3,,100,15% GST on income,Division,Circulars
,C84458,2450193,2013-01-31,2013-02-20,Metropol - Job 74029 - Delivery 13 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Lifestyle. ,1.57,106.3,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84459,2448792,2013-01-31,2013-02-20,Napier Mail - Job 73828 - Delivery 05 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.56,106.2,,100,15% GST on income,Division,Circulars
,C84459,2448792,2013-01-31,2013-02-20,Napier Mail - Job 73829 - Delivery 12 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.56,106.2,,100,15% GST on income,Division,Circulars
,C84459,2448792,2013-01-31,2013-02-20,Napier Mail - Job 73830 - Delivery 19 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.56,106.2,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84460, 	2450179,2013-01-31,2013-02-20,North Canterbury News - Job 73926 - Delivery 04 Dec 2012 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.123,90.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84461,2450179,2013-01-31,2013-02-20,North Canterbury News - Job 73927 - Delivery 11 Dec 2012 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.123,90.8,,100,15% GST on income,Division,Circulars
,C84461,2450179,2013-01-31,2013-02-20,North Canterbury News - Job 73928 - Delivery 18 Dec 2012 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.123,90.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84462, 2450169,2013-01-31,2013-02-20,Selwyn Times - Job 73921 - Delivery 04 Dec 2012 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,6.419,90.8,,100,15% GST on income,Division,Circulars
,C84462, 2450169,2013-01-31,2013-02-20,Selwyn Times - Job 73922 - Delivery 11 Dec 2012 - 76 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,6.419,90.8,,100,15% GST on income,Division,Circulars
,C84462, 2450169,2013-01-31,2013-02-20,Selwyn Times - Job 73923 - Delivery 18 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,6.419,90.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84463,E1033,2013-01-31,2013-02-20,Taranaki Job - Job 69782 - Delivery 31 Dec 2012 - 0 grams.    Boxholder Type: Total. ,3.573,103.5,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84464, 2451904,2013-01-31,2013-02-20,Weekend Sun - Job 74392 - Delivery 07 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,10.773,10,,100,15% GST on income,Division,Circulars
,C84464, 2451904,2013-01-31,2013-02-20,Weekend Sun - Job 74393 - Delivery 14 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,10.773,10,,100,15% GST on income,Division,Circulars
,C84464, 2451904,2013-01-31,2013-02-20,Weekend Sun - Job 74394 - Delivery 21 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,10.773,10,,100,15% GST on income,Division,Circulars
,C84464, 2451904,2013-01-31,2013-02-20,Weekend Sun - Job 74420 - Delivery 28 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,10.773,10,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84465,2451474,2013-01-31,2013-02-20,Whakatane News - Job 74337 - Delivery 06 Dec 2012 - 0 grams.    Boxholder Type: Total. ,4.73,0,,100,15% GST on income,Division,Circulars
,C84465,2451474,2013-01-31,2013-02-20,Whakatane News - Job 74338 - Delivery 13 Dec 2012 - 0 grams.    Boxholder Type: Total. ,4.73,0,,100,15% GST on income,Division,Circulars
,C84465,2451474,2013-01-31,2013-02-20,Whakatane News - Job 74339 - Delivery 20 Dec 2012 - 0 grams.    Boxholder Type: Total. ,4.73,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84466,2450483,2013-01-31,2013-02-20,Whangarei Report - Job 74211 - Delivery 06 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.921,10,,100,15% GST on income,Division,Circulars
,C84466,2450483,2013-01-31,2013-02-20,Whangarei Report - Job 74212 - Delivery 13 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.921,10,,100,15% GST on income,Division,Circulars
,C84466,2450483,2013-01-31,2013-02-20,Whangarei Report - Job 74213 - Delivery 20 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,7.921,10,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84467,2451778,2013-01-31,2013-02-20,Your Cambridge News - Job 74384 - Delivery 06 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.04,106.3,,100,15% GST on income,Division,Circulars
,C84467,2451778,2013-01-31,2013-02-20,Your Cambridge News - Job 74397 - Delivery 20 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.04,106.3,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84468,,2013-01-31,2013-02-20,100% Folders Electronics - Job 74443 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,0.309,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84469,,2013-01-31,2013-02-20,A1 Wall Planner Flying Fish - Job 74572 - Delivery 10 Dec 2012 - 15 grams.    Boxholder Type: Total. ,2.554,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84470,,2013-01-31,2013-02-20,ATS - Job 74436 - Delivery 12 Dec 2012 - 20 grams.    Boxholder Type: Total. ,0.397,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84471,,2013-01-31,2013-02-20,ATS Catalogue - Job 74240 - Delivery 10 Dec 2012 - 10 grams.    Boxholder Type: Total. ,0.397,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84472,,2013-01-31,2013-02-20,Bayleys Preview - Job 74595 - Delivery 19 Dec 2012 - 150 grams.    Boxholder Type: Total. Includes Linehaul.,0.074,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84473,,2013-01-31,2013-02-20,BestBuys for Business - Job 74246 - Delivery 04 Dec 2012 - 10 grams.    Boxholder Type: Total. ,81.782,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84474,,2013-01-31,2013-02-20,Buller District Council Newsletter - Job 74590 - Delivery 17 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,0.876,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84475,,2013-01-31,2013-02-20,CCC Summertime - Job 74437 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. ,2.45,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84476,,2013-01-31,2013-02-20,ECAN Local Waste Water Management - Job 74571 - Delivery 10 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.216,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84477,,2013-01-31,2013-02-20,Environmental Water - Job 74277 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. ,1.095,0,,100,15% GST on income,Division,Circulars
,C84477,,2013-01-31,2013-02-20,Environmental Water - Job 74279 - Delivery 05 Dec 2012 - 10 grams.    Boxholder Type: Total. ,0.184,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84478,,2013-01-31,2013-02-20,Flying Fish A1 Wall Planner - Job 74573 - Delivery 11 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.554,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84479,,2013-01-31,2013-02-20,Four Square Northern - Job 74235 - Delivery 03 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,2.324,0,,100,15% GST on income,Division,Circulars
,C84479,,2013-01-31,2013-02-20,Four Square Northern - Job 74440 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,2.324,0,,100,15% GST on income,Division,Circulars
,C84479,,2013-01-31,2013-02-20,Four Square Northern - Job 74587 - Delivery 17 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,2.324,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84480,,2013-01-31,2013-02-20,Four Square Southern - Job 74237 - Delivery 03 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.603,0,,100,15% GST on income,Division,Circulars
,C84480,,2013-01-31,2013-02-20,Four Square Southern - Job 74445 - Delivery 10 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.603,0,,100,15% GST on income,Division,Circulars
,C84480,,2013-01-31,2013-02-20,Four Square Southern - Job 74588 - Delivery 17 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.603,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84481,,2013-01-31,2013-02-20,Genesis Homes - Job 74245 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. ,0.618,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84482,,2013-01-31,2013-02-20,Grapevine - Job 74441 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,7.476,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84483,,2013-01-31,2013-02-20,Harvey Norman Recliner Chairs - Job 74593 - Delivery 18 Dec 2012 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,6.117,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84484,,2013-01-31,2013-02-20,Ian Day Stihl - Job 74244 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. ,0.763,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84485,,2013-01-31,2013-02-20,Jaycar Folders - Job 74442 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. ,0.309,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84486,,2013-01-31,2013-02-20,John Deere Mailer - Job 74248 - Delivery 05 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.735,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84487,,2013-01-31,2013-02-20,Kate Wilkinson - Job 74448 - Delivery 10 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,0.796,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84488,,2013-01-31,2013-02-20,Living Here Newsletter - Job 74591 - Delivery 17 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.053,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84489,,2013-01-31,2013-02-20,New World Northern - Job 74234 - Delivery 03 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,7.338,0,,100,15% GST on income,Division,Circulars
,C84489,,2013-01-31,2013-02-20,New World Northern - Job 74439 - Delivery 10 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,7.338,0,,100,15% GST on income,Division,Circulars
,C84489,,2013-01-31,2013-02-20,New World Northern - Job 74586 - Delivery 17 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,7.338,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84490,,2013-01-31,2013-02-20,New World Northern Xmas - Job 74236 - Delivery 03 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,7.338,0,,100,15% GST on income,Division,Circulars
,C84490,,2013-01-31,2013-02-20,New World Northern Xmas - Job 74444 - Delivery 10 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,7.338,0,,100,15% GST on income,Division,Circulars
,C84490,,2013-01-31,2013-02-20,New World Northern Xmas - Job 74592 - Delivery 17 Dec 2012 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,7.338,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84491,,2013-01-31,2013-02-20,New World Southern - Job 74238 - Delivery 03 Dec 2012 - 25 grams.    Boxholder Type: Total. ,12.377,0,,100,15% GST on income,Division,Circulars
,C84491,,2013-01-31,2013-02-20,New World Southern - Job 74446 - Delivery 10 Dec 2012 - 25 grams.    Boxholder Type: Total. ,12.377,0,,100,15% GST on income,Division,Circulars
,C84491,,2013-01-31,2013-02-20,New World Southern - Job 74589 - Delivery 17 Dec 2012 - 25 grams.    Boxholder Type: Total. ,12.377,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84492,,2013-01-31,2013-02-20,North West Valley Voice - Job 74233 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. ,2.024,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84493,,2013-01-31,2013-02-20,Northland Business - Job 74278 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. ,2.554,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84494,,2013-01-31,2013-02-20,Procare Spider Control - Job 74241 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. ,0.295,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84495,,2013-01-31,2013-02-20,Rebel Sport - Job 74438 - Delivery 10 Dec 2012 - 20 grams.    Boxholder Type: Total. ,1.167,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84496,,2013-01-31,2013-02-20,Scenic Hotels - Job 74247 - Delivery 04 Dec 2012 - 15 grams.    Boxholder Type: Total. ,0.574,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84497,,2013-01-31,2013-02-20,Summerdaze Programme - Job 74447 - Delivery 10 Dec 2012 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,1.312,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84498,,2013-01-31,2013-02-20,Thames Coromandel District Council Book - Job 74594 - Delivery 18 Dec 2012 - 185 grams.    Boxholder Type: Total. Includes Linehaul.,1.996,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84499,,2013-01-31,2013-02-20,Titirangi Tatler - Job 74232 - Delivery 03 Dec 2012 - 20 grams.    Boxholder Type: Total. ,1.745,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84500,,2013-01-31,2013-02-20,Toyworld - Job 74239 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. ,1.963,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84501,,2013-01-31,2013-02-20,Weld plus - Job 74243 - Delivery 03 Dec 2012 - 10 grams.    Boxholder Type: Total. ,1.059,0,,100,15% GST on income,Division,Circulars
Professionals Palmerston North,C84502,,2013-01-31,2013-02-20,Professionals Flyer - Job 74628 - Delivery IOA - 10 grams.    Boxholder Type: Total. ,3.93,82.4,,100,15% GST on income,Division,Circulars
Property Brokers Ashburton,C84503,,2013-01-31,2013-02-20,Quality Dairy Farm – West Coast - Job 74272 - Delivery IOA - 10 grams.    Boxholder Type: Total. ,0.259,0,,100,15% GST on income,Division,Circulars
ACP Media Limited,C84504,,2013-01-31,2013-02-20,P/P - BOP 1 - Job 73932 - Delivery 13 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.717,106.8,,100,15% GST on income,Division,Circulars
,C84504,,2013-01-31,2013-02-20,P/P - BOP 1 - Job 74486 - Delivery 20 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.717,106.8,,100,15% GST on income,Division,Circulars
ACP Media Limited,C84505,,2013-01-31,2013-02-20,P/P - BOP 2 - Job 73948 - Delivery 07 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.124,10,,100,15% GST on income,Division,Circulars
,C84505,,2013-01-31,2013-02-20,P/P - BOP 2 - Job 74485 - Delivery 21 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.124,10,,100,15% GST on income,Division,Circulars
ACP Media Limited,C84506,,2013-01-31,2013-02-20,P/P - Eastern 1 - Job 73945 - Delivery 07 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,0.46,336.1,,100,15% GST on income,Division,Circulars
ACP Media Limited,C84507,,2013-01-31,2013-02-20,P/P - Eastern 2 - Job 73935 - Delivery 14 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,0.371,404.3,,100,15% GST on income,Division,Circulars
