ContactName,InvoiceNumber,Reference,InvoiceDate,DueDate,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TrackingName1,TrackingOption1
,C86202,,2013-11-30,2013-12-20,Four Square Northern - Job 75409 - Delivery 11 Mar 2013 - 20 grams.    Boxholder Type: Total. ,2.334,0,,100,15% GST on income,Division,Circulars
,C86202,,2013-11-30,2013-12-20,Four Square Northern - Job 75674 - Delivery 18 Mar 2013 - 20 grams.    Boxholder Type: Total. ,2.334,0,,100,15% GST on income,Division,Circulars
,C86202,,2013-11-30,2013-12-20,Four Square Northern - Job 75736 - Delivery 25 Mar 2013 - 20 grams.    Boxholder Type: Total. ,2.334,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86203,,2013-11-30,2013-12-20,Four Square Southern - Job 75306 - Delivery 04 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.349,0,,100,15% GST on income,Division,Circulars
,C86203,,2013-11-30,2013-12-20,Four Square Southern - Job 75413 - Delivery 11 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.349,0,,100,15% GST on income,Division,Circulars
,C86203,,2013-11-30,2013-12-20,Four Square Southern - Job 75676 - Delivery 18 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.349,0,,100,15% GST on income,Division,Circulars
,C86203,,2013-11-30,2013-12-20,Four Square Southern - Job 75737 - Delivery 25 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.349,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86204,,2013-11-30,2013-12-20,Future Proof - Job 75415 - Delivery 11 Mar 2013 - 15 grams.    Boxholder Type: Total. ,0.804,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86205,,2013-11-30,2013-12-20,Greater Orewa - Job 75655 - Delivery 11 Mar 2013 - 0 grams.    Boxholder Type: Total. ,0.955,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86206,,2013-11-30,2013-12-20,Harvey Norman Computers - Job 75380 - Delivery 05 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,7.64,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86207,,2013-11-30,2013-12-20,Jaycar Folders Electronics - Job 75322 - Delivery 05 Mar 2013 - 10 grams.    Boxholder Type: Total. ,0.309,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86208,,2013-11-30,2013-12-20,Jeff Oliver - Job 75412 - Delivery 11 Mar 2013 - 10 grams.    Boxholder Type: Total. ,2.008,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86209,,2013-11-30,2013-12-20,Lincoln 150th Celebration - Job 75635 - Delivery 13 Mar 2013 - 10 grams.    Boxholder Type: Total. ,7.99,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86210,,2013-11-30,2013-12-20,Lincoln University - Job 75678 - Delivery 18 Mar 2013 - 15 grams.    Boxholder Type: Total. ,0.129,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86211,,2013-11-30,2013-12-20,Living Here - Job 75745 - Delivery 25 Mar 2013 - 25 grams.    Boxholder Type: Total. ,6.127,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86212,,2013-11-30,2013-12-20,Ministry of Education Christchurch - Job 75325 - Delivery 06 Mar 2013 - 10 grams.    Boxholder Type: Total. ,3.466,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86213,,2013-11-30,2013-12-20,Murder Mystery - Job 75742 - Delivery 25 Mar 2013 - 10 grams.    Boxholder Type: Total. ,12.651,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86214,,2013-11-30,2013-12-20,New World Easter Helper - Job 75739 - Delivery 25 Mar 2013 - 30 grams.    Boxholder Type: Total. ,6.496,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86215,,2013-11-30,2013-12-20,New World Northern - Job 75304 - Delivery 04 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,6.496,0,,100,15% GST on income,Division,Circulars
,C86215,,2013-11-30,2013-12-20,New World Northern - Job 75408 - Delivery 11 Mar 2013 - 25 grams.    Boxholder Type: Total. ,6.496,0,,100,15% GST on income,Division,Circulars
,C86215,,2013-11-30,2013-12-20,New World Northern - Job 75673 - Delivery 18 Mar 2013 - 25 grams.    Boxholder Type: Total. ,6.496,0,,100,15% GST on income,Division,Circulars
,C86215,,2013-11-30,2013-12-20,New World Northern - Job 75735 - Delivery 25 Mar 2013 - 25 grams.    Boxholder Type: Total. ,6.496,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86216,,2013-11-30,2013-12-20,New World Southern - Job 75305 - Delivery 04 Mar 2013 - 25 grams.    Boxholder Type: Total. ,12.023,0,,100,15% GST on income,Division,Circulars
,C86216,,2013-11-30,2013-12-20,New World Southern - Job 75414 - Delivery 11 Mar 2013 - 25 grams.    Boxholder Type: Total. ,12.327,0,,100,15% GST on income,Division,Circulars
,C86216,,2013-11-30,2013-12-20,New World Southern - Job 75677 - Delivery 18 Mar 2013 - 25 grams.    Boxholder Type: Total. ,12.327,0,,100,15% GST on income,Division,Circulars
,C86216,,2013-11-30,2013-12-20,New World Southern - Job 75738 - Delivery 25 Mar 2013 - 25 grams.    Boxholder Type: Total. ,12.023,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86217,,2013-11-30,2013-12-20,North West Valley Voice - Job 75405 - Delivery 11 Mar 2013 - 62 grams.    Boxholder Type: Total. Includes Linehaul.,2.02,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86218,,2013-11-30,2013-12-20,Our Christchurch - Job 75307 - Delivery 25 Mar 2013 - 15 grams.    Boxholder Type: Total. Includes Linehaul.,9.345,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86219,,2013-11-30,2013-12-20,PUMPT Blue Rock - Job 75684 - Delivery 18 Mar 2013 - 15 grams.    Boxholder Type: Total. ,1.784,0,,100,15% GST on income,Division,Circulars
,C86219,,2013-11-30,2013-12-20,PUMPT Blue Rock - Job 75743 - Delivery 25 Mar 2013 - 15 grams.    Boxholder Type: Total. ,1.784,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86220,,2013-11-30,2013-12-20,PUMPT Flag Flyer - Job 75382 - Delivery 04 Mar 2013 - 0 grams.    Boxholder Type: Total. ,7.594,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86221,,2013-11-30,2013-12-20,PWL Clicks Pharmacies - Job 75740 - Delivery 25 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.693,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86222,,2013-11-30,2013-12-20,Rebel Sport - Job 75377 - Delivery 05 Mar 2013 - 20 grams.    Boxholder Type: Total. ,1.167,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86223,,2013-11-30,2013-12-20,Rho Design - Job 75311 - Delivery 11 Mar 2013 - 10 grams.    Boxholder Type: Total. ,1.974,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86224,,2013-11-30,2013-12-20,Riverside Orchard - Job 75378 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. ,1.336,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86225,,2013-11-30,2013-12-20,Shoe Connection - Job 75656 - Delivery 19 Mar 2013 - 0 grams.    Boxholder Type: Total. ,0.952,0,,100,15% GST on income,Division,Circulars
,C86225,,2013-11-30,2013-12-20,Shoe Connection - Job 75733 - Delivery 25 Mar 2013 - 0 grams.    Boxholder Type: Total. ,0.952,0,,100,15% GST on income,Division,Circulars
,C86225,,2013-11-30,2013-12-20,Shoe Connection - Job 75734 - Delivery 25 Mar 2013 - 0 grams.    Boxholder Type: Total. ,9.853,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86226,,2013-11-30,2013-12-20,Specsavers - Job 75309 - Delivery 04 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,0.944,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86227,,2013-11-30,2013-12-20,The Fringe - Job 75312 - Delivery 04 Mar 2013 - 25 grams.    Boxholder Type: Total. ,1.714,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86228,,2013-11-30,2013-12-20,Toyworld - Job 75407 - Delivery 11 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,1.751,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86229,,2013-11-30,2013-12-20,Tyrepower - Job 75381 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. ,0.484,0,,100,15% GST on income,Division,Circulars
,C86229,,2013-11-30,2013-12-20,Tyrepower - Job 75419 - Delivery 11 Mar 2013 - 10 grams.    Boxholder Type: Total. ,2.154,0,,100,15% GST on income,Division,Circulars
,C86229,,2013-11-30,2013-12-20,Tyrepower - Job 75683 - Delivery 11 Mar 2013 - 10 grams.    Boxholder Type: Total. ,0.19,0,,100,15% GST on income,Division,Circulars
,C86229,,2013-11-30,2013-12-20,Tyrepower - Job 75744 - Delivery 25 Mar 2013 - 10 grams.    Boxholder Type: Total. ,0.482,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86230,,2013-11-30,2013-12-20,Vantage Pharmacies - Job 75321 - Delivery 05 Mar 2013 - 10 grams.    Boxholder Type: Total. ,0.942,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86231,,2013-11-30,2013-12-20,Wairoa Civil Defence - Job 75406 - Delivery 11 Mar 2013 - 15 grams.    Boxholder Type: Total. ,0.685,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86232,,2013-11-30,2013-12-20,Wesco - Job 75310 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. ,3.993,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86233,,2013-11-30,2013-12-20,West Auckland Trust Easter - Job 75741 - Delivery 25 Mar 2013 - 25 grams.    Boxholder Type: Total. ,2.398,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86234,,2013-11-30,2013-12-20,West Auckland Trust Flyer - Job 75418 - Delivery 11 Mar 2013 - 25 grams.    Boxholder Type: Total. ,2.398,0,,100,15% GST on income,Division,Circulars
,C86234,,2013-11-30,2013-12-20,West Auckland Trust Flyer - Job 75682 - Delivery 18 Mar 2013 - 25 grams.    Boxholder Type: Total. ,2.398,0,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86235,,2013-11-30,2013-12-20,West Auckland Trust Mag - Job 75416 - Delivery 11 Mar 2013 - 25 grams.    Boxholder Type: Total. ,2.398,0,,100,15% GST on income,Division,Circulars
,C86235,,2013-11-30,2013-12-20,West Auckland Trust Mag - Job 75681 - Delivery 18 Mar 2013 - 25 grams.    Boxholder Type: Total. ,2.398,0,,100,15% GST on income,Division,Circulars
C-Dax Limited,C84704,,2013-11-30,2013-12-20,InEx Flyer - Job 75248 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Farmers. Includes Linehaul.,80.678,74.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84705,2456241,2013-11-30,2013-12-20,Ashburton Trading Society - Job 75340 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Dairy. Includes Linehaul.,1.543,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84706,2456240,2013-11-30,2013-12-20,ATS Flyer - Job 75339 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Farmers. Includes Linehaul.,10.003,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84707,2456195,2013-11-30,2013-12-20,ATS In Season Catalogue - Job 75326 - Delivery 05 Mar 2013 - 20 grams.    Boxholder Type: Farmers. Includes Linehaul.,10.003,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84708,2456803,2013-11-30,2013-12-20,Big Save Gisborne and Rotorua - Job 75394 - Delivery 05 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,5.954,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84709,2456115,2013-11-30,2013-12-20,Briscoes - Job 75273 - Delivery 04 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,36.98,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84753,2456153,2013-11-30,2013-12-20,Carpet One A5 Plain - Job 75331 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,25.067,55.6,,100,15% GST on income,Division,Circulars
,C84753,2456153,2013-11-30,2013-12-20,Carpet One Extended Plain - Job 75332 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,15.898,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84712,2456415,2013-11-30,2013-12-20,Clearview Carpet Cleaning - Job 75352 - Delivery 05 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.025,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84897,2456559,2013-11-30,2013-12-20,Colourplus - Job 75364 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,10.683,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84714,2456308,2013-11-30,2013-12-20,DTR  - Job 75345 - Delivery 05 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,2.635,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84715,2456335,2013-11-30,2013-12-20,Earthquake Awareness Wall Planner - Job 75383 - Delivery 05 Mar 2013 - 55 grams.    Boxholder Type: Total. Includes Linehaul.,1.385,75.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84716,2456616,2013-11-30,2013-12-20,Four Square Northern - Job 75275 - Delivery 02 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,56.101,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84717,2456199,2013-11-30,2013-12-20,Four Square Southern - Job 75295 - Delivery 02 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,42.392,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84718,2456140,2013-11-30,2013-12-20,Freeview Guide - Job 75318 - Delivery 04 Mar 2013 - 45 grams.    Boxholder Type: Total. Includes Linehaul.,55.868,59.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84719,2456382,2013-11-30,2013-12-20,Hand J Smith Home Values - Job 75420 - Delivery 08 Mar 2013 - 61 grams.    Boxholder Type: Total. Includes Linehaul.,13.574,75.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84720,2456409,2013-11-30,2013-12-20,Harvey Norman Computers - Job 75354 - Delivery 05 Mar 2013 - 38 grams.    Boxholder Type: Total. Includes Linehaul.,179.447,59.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84721,2456433,2013-11-30,2013-12-20,Honda Christchurch - Job 75353 - Delivery 05 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,3.43,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84722,2456018,2013-11-30,2013-12-20,Hunters Furniture Grand Opening - Job 75262 - Delivery 05 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,14.6,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84723,2457689,2013-11-30,2013-12-20,Insight Traders North Shore - Job 75384 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,6.612,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84724,2456174,2013-11-30,2013-12-20,Jaycar 100% Ellerys - Job 75283 - Delivery 04 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,1.881,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84725,2456183,2013-11-30,2013-12-20,Jaycar Boonen Electronics - Job 75288 - Delivery 04 Mar 2013 - 16 grams.    Boxholder Type: Total. Includes Linehaul.,4.025,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84726,2456203,2013-11-30,2013-12-20,Jaycar Eddie Law Appl - Job 75291 - Delivery 05 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,2.327,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84727,2456184,2013-11-30,2013-12-20,Jaycar Folders  Electronics - Job 75289 - Delivery 05 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,2.94,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84728,2456180,2013-11-30,2013-12-20,Jaycar Noel Aymes 100% - Job 75287 - Delivery 06 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,3.749,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84729,2456175,2013-11-30,2013-12-20,Jaycar Selectrix Wanaka - Job 75284 - Delivery 04 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,1,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84730,2456186,2013-11-30,2013-12-20,Jaycar Trico Electronics - Job 75290 - Delivery 05 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,3.035,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84731,2456305,2013-11-30,2013-12-20,Lewis Home Fabrics - Job 75343 - Delivery 04 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,4.283,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84732,255996,2013-11-30,2013-12-20,McDonalds Dannevirke and Fielding - Job 75225 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,3.077,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84733,2456188,2013-11-30,2013-12-20,Ministry of Education Christchurch - Job 75314 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,10.604,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84734,2456110,2013-11-30,2013-12-20,New World Northern - Job 75268 - Delivery 02 Mar 2013 - 47 grams.    Boxholder Type: Total. Includes Linehaul.,82.053,59.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84735,2456798,2013-11-30,2013-12-20,New World Northern - Job 75269 - Delivery 09 Mar 2013 - 64 grams.    Boxholder Type: Total. Includes Linehaul.,82.053,59.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84736,2456197,2013-11-30,2013-12-20,New World Southern  - Job 75294 - Delivery 02 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,57.893,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84737,2456894,2013-11-30,2013-12-20,New World Southern  - Job 75327 - Delivery 09 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,57.786,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84738,2456134,2013-11-30,2013-12-20,ORC Tokomairiro Meeting - Job 75281 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.304,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84739,2456239,2013-11-30,2013-12-20,PK Furniture - Job 75338 - Delivery 06 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,15.533,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84740,2456466,2013-11-30,2013-12-20,Rebel Sports - Job 75372 - Delivery 04 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,112.43,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84741,2456651,2013-11-30,2013-12-20,Riverside Orchard - Job 75373 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,10.267,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84782,2456317,2013-11-30,2013-12-20,Specsavers - Job 75335 - Delivery 04 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,135.384,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84743,2455929,2013-11-30,2013-12-20,Taupo A-Z Business Directory - Job 75212 - Delivery 04 Mar 2013 - 247 grams.    Boxholder Type: Total. Includes Linehaul.,3.369,123,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84744,2456352,2013-11-30,2013-12-20,Tyrepower - Job 75336 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,7.09,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84745,2455968,2013-11-30,2013-12-20,Vantage Pharmacies - Job 75355 - Delivery 05 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,34.255,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84746,2456315,2013-11-30,2013-12-20,Wesco - Job 75347 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Farmers. Includes Linehaul.,60.657,55.6,,100,15% GST on income,Division,Circulars
,C84746,2456315,2013-11-30,2013-12-20,Wesco - Job 75348 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Lifestyle. Includes Linehaul.,101.194,55.6,,100,15% GST on income,Division,Circulars
,C84746,2456315,2013-11-30,2013-12-20,Wesco - Job 75349 - Delivery 04 Mar 2013 - 10 grams.    Boxholder Type: Farmers. Includes Linehaul.,10.808,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84749,2456705,2013-11-30,2013-12-20,Bed Bath and Beyond - Job 75627 - Delivery 12 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,56.069,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84750,2456963,2013-11-30,2013-12-20,Big Save Lower North Island - Job 75632 - Delivery 13 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,12.634,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84751,2456121,2013-11-30,2013-12-20,Briscoes - Job 75274 - Delivery 11 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,36.98,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84753,2456153,2013-11-30,2013-12-20,Carpet One A5 Plain - Job 75333 - Delivery 11 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,62.317,55.6,,100,15% GST on income,Division,Circulars
,C84753,2456153,2013-11-30,2013-12-20,Carpet One Extended Plain - Job 75334 - Delivery 11 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,44.904,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84754,2457277,2013-11-30,2013-12-20,Colourplus - Job 75647 - Delivery 18 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,19.598,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84755,2456756,2013-11-30,2013-12-20,Community College North Canty - Job 75657 - Delivery 12 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,8.805,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84756,2457192,2013-11-30,2013-12-20,Farm Express newsletter - Job 75658 - Delivery 13 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.396,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84757,2456635,2013-11-30,2013-12-20,Fishing Camping and Outdoors - Job 75403 - Delivery 12 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,54.05,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84760,2456893,2013-11-30,2013-12-20,Four Square Northern - Job 75396 - Delivery 09 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,56.101,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84759,2456933,2013-11-30,2013-12-20,Four Square Northern - Job 75397 - Delivery 16 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,56.101,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84760,2456893,2013-11-30,2013-12-20,Four Square Southern - Job 75315 - Delivery 09 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,42.392,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84761,2456941,2013-11-30,2013-12-20,Four Square Southern - Job 75316 - Delivery 16 Mar 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,42.392,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84763,2450891,2013-11-30,2013-12-20,Future Proof Homes Mangawhai - Job 74286 - Delivery 12 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.79,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84764,2457037,2013-11-30,2013-12-20,Heathcote Appliances - Job 75630 - Delivery 13 Mar 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,15.062,55.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C84765,2456022,2013-11-30,2013-12-20,Hunters Furniture Stocktake Sale - Job 75263 - Delivery 12 Mar 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,8.307,55.6,,100,15% GST on income,Division,Circulars
