Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C82075	30/04/2012	 2435405	I	CI/2	4040.000	Your Cambridge News - Job 71432 - Delivery 26 Apr 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	366.83	421.85	Your Cambridge News	S	55.02	I	201

C82076	30/04/2012		I	CI/1	4717.000	P/P - BOP 1 - Job 71158 - Delivery 05 Apr 2012 - 134 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	503.78	579.35	P/P - BOP 1	S	75.57	I	323
C82076	30/04/2012		I	CI/2	4717.000	P/P - BOP 1 - Job 71277 - Delivery 19 Apr 2012 - 134 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	503.78	579.35	P/P - BOP 1	S	75.57	I	323
C82076	30/04/2012		I	CI/3	3124.000	P/P - BOP 2 - Job 71282 - Delivery 13 Apr 2012 - 134 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	333.64	383.69	P/P - BOP 2	S	50.05	I	323
C82076	30/04/2012		I	CI/4	3124.000	P/P - BOP 2 - Job 71283 - Delivery 27 Apr 2012 - 152 grams. Includes folding fee 0.0100 cents.  	0.1283	0.1475	400.81	460.93	P/P - BOP 2	S	60.12	I	323

C82077	30/04/2012		I	CI/1	460.000	P/P - Eastern 1 - Job 71267 - Delivery 13 Apr 2012 - 259 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.3361	0.3865	154.61	177.80	P/P - Eastern 1	S	23.19	I	323
C82077	30/04/2012		I	CI/2	460.000	P/P - Eastern 1 - Job 71286 - Delivery 27 Apr 2012 - 281 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.3361	0.3865	154.61	177.80	P/P - Eastern 1	S	23.19	I	323
C82077	30/04/2012		I	CI/3	371.000	P/P - Eastern 2 - Job 71160 - Delivery 05 Apr 2012 - 219 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.4043	0.4649	150.00	172.50	P/P - Eastern 2	S	22.50	I	323
C82077	30/04/2012		I	CI/4	371.000	P/P - Eastern 2 - Job 71289 - Delivery 19 Apr 2012 - 286 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.4043	0.4649	150.00	172.50	P/P - Eastern 2	S	22.50	I	323

C82078	30/04/2012		I	CI/1	2670.000	P/P - Lakes District - Job 71163 - Delivery 05 Apr 2012 - 320 grams. Includes folding fee 0.0100 cents.  	0.1766	0.2031	471.52	542.25	P/P - Lakes District	S	70.73	I	323
C82078	30/04/2012		I	CI/2	2670.000	P/P - Lakes District - Job 71293 - Delivery 19 Apr 2012 - 221 grams. Includes folding fee 0.0100 cents.  	0.1444	0.1661	385.55	443.38	P/P - Lakes District	S	57.83	I	323

C82079	30/04/2012		I	CI/1	2870.000	P/P - Manawatu1 - Job 71166 - Delivery 07 Apr 2012 - 122 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	306.52	352.50	P/P - Manawatu1	S	45.98	I	323
C82079	30/04/2012		I	CI/2	2870.000	P/P - Manawatu1 - Job 71297 - Delivery 21 Apr 2012 - 118 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	306.52	352.50	P/P - Manawatu1	S	45.98	I	323
C82079	30/04/2012		I	CI/3	3788.000	P/P - Manawatu2 - Job 71261 - Delivery 14 Apr 2012 - 118 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	404.56	465.24	P/P - Manawatu2	S	60.68	I	323
C82079	30/04/2012		I	CI/4	3788.000	P/P - Manawatu2 - Job 71301 - Delivery 28 Apr 2012 - 118 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	404.56	465.24	P/P - Manawatu2	S	60.68	I	323

C82080	30/04/2012		I	CI/1	14402.000	Rural Lifestyle - Job 71508 - Delivery IOA - 40 grams.   Includes Linehaul.	0.0803	0.0923	1156.48	1329.95	Rural Lifestyle	S	173.47	I	377
C82080	30/04/2012		I	CI/2	1.000	Rural Lifestyle - Job 71508 - Delivery IOA - 40 grams. Bags Boxes and Counter. Includes Linehaul.	100.0000	115.0000	100.00	115.00	Rural Lifestyle	S	15.00	I	377

C82081	30/04/2012		I	CI/1	196252.000	Heartland Rural Supplies - Job 71239 - Delivery IOA - 20 grams.   Includes Linehaul.	0.0800	0.0920	15700.16	18055.18	Heartland Rural Supplies	S	2355.02	I	319

C82082	30/04/2012		I	CI/1	19281.000	Otago Southland Farmer - Job 71193 - Delivery 09 Apr 2012 - 52 grams. Includes folding fee 0.0100 cents.  	0.0825	0.0949	1590.68	1829.28	Otago Southland Farmer	S	238.60	I	397
C82082	30/04/2012		I	CI/2	1.000	Otago Southland Farmer - Job 71193 - Delivery 09 Apr 2012 - 52 grams. Bags Boxes and Counter. 	350.0000	402.5000	350.00	402.50	Otago Southland Farmer	S	52.50	I	397
C82082	30/04/2012		I	CI/3	19281.000	Otago Southland Farmer - Job 71435 - Delivery 23 Apr 2012 - 52 grams. Includes folding fee 0.0100 cents.  	0.0825	0.0949	1590.68	1829.28	Otago Southland Farmer	S	238.60	I	397
C82082	30/04/2012		I	CI/4	1.000	Otago Southland Farmer - Job 71435 - Delivery 23 Apr 2012 - 52 grams. Bags Boxes and Counter. 	350.0000	402.5000	350.00	402.50	Otago Southland Farmer	S	52.50	I	397

C82083	30/04/2012		I	CI/1	28213.000	Coast N Country - Job 71264 - Delivery IOA - 152 grams.   Includes Linehaul.	0.1053	0.1211	2970.83	3416.45	Coast N Country	S	445.62	I	217

C82084	30/04/2012		I	CI/1	44000.000	Cattledog - Job 71448 - Delivery IOA - 112 grams.   Includes Linehaul.	0.1766	0.2031	7770.40	8935.96	Cattledog	S	1165.56	I	270

C82085	30/04/2012	159999	I	CI/1	2410.000	10 Year Plan Summary - Job 71570 - Delivery IOA - 52 grams.   	0.1354	0.1557	326.31	375.26	10 Year Plan Summary	S	48.95	I	264

