ContactName,InvoiceNumber,Reference,InvoiceDate,DueDate,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TrackingName1,TrackingOption1
,C85958,,2013-10-31,2013-11-20,Northland Farming Lifestyler - Job 77397 - Delivery 15 Jul 2013 - 82 grams.    Boxholder Type: Total. Includes Linehaul.,33,95.9,,100,15% GST on income,Division,Circulars
,C85958,,2013-10-31,2013-11-20,Taranaki/Manawatu  Farming Lifestlye - Job 77450 - Delivery 19 Jul 2013 - 62 grams.    Boxholder Type: Total. Includes Linehaul.,22.281,95.9,,100,15% GST on income,Division,Circulars
,C85958,,2013-10-31,2013-11-20,The Record - Job 76841 - Delivery 11 Jul 2013 - 45 grams.    Boxholder Type: Total. Includes Linehaul.,4.127,77.6,,100,15% GST on income,Division,Circulars
,C85958,,2013-10-31,2013-11-20,The Record - Job 77425 - Delivery 18 Jul 2013 - 45 grams.    Boxholder Type: Total. Includes Linehaul.,4.127,77.6,,100,15% GST on income,Division,Circulars
,C85958,,2013-10-31,2013-11-20,The Record - Job 77426 - Delivery 25 Jul 2013 - 45 grams.    Boxholder Type: Total. Includes Linehaul.,4.127,77.6,,100,15% GST on income,Division,Circulars
,C85958,,2013-10-31,2013-11-20,Waikato Farming Lifestyler - Job 77495 - Delivery 26 Jul 2013 - 70 grams.    Boxholder Type: Total. Includes Linehaul.,30.102,95.9,,100,15% GST on income,Division,Circulars
Norwood Farm Machinery Centre,C85959,,2013-10-31,2013-11-20,Norwood - Goes To War On Prices - Job 77348 - Delivery 09 Jul 2013 - 25 grams.    Boxholder Type: Total. Includes Linehaul.,9.588,109.6,,100,15% GST on income,Division,Circulars
New Zealand Rural Press Ltd,C85960,,2013-10-31,2013-11-20,Dairyman - Job 77015 - Delivery 03 Jul 2013 - 108 grams.    Boxholder Type: Dairy. Includes Linehaul.,25.65,122.1,,100,15% GST on income,Division,Circulars
New Zealand Rural Press Ltd,C85961,1 July,2013-10-31,2013-11-20,Straight Furrow - Job 77109 - Delivery 01 Jul 2013 - 62 grams.    Boxholder Type: Farmers. Includes Linehaul.,79.08,97.3,,100,15% GST on income,Division,Circulars
New Zealand Rural Press Ltd,C85962,15 July,2013-10-31,2013-11-20,Straight Furrow - Job 77395 - Delivery 15 Jul 2013 - 62 grams.    Boxholder Type: Farmers. Includes Linehaul.,79.08,97.3,,100,15% GST on income,Division,Circulars
New Zealand Rural Press Ltd,C85963,29 July,2013-10-31,2013-11-20,Straight Furrow - Job 77524 - Delivery 29 Jul 2013 - 62 grams.    Boxholder Type: Farmers. Includes Linehaul.,79.08,97.3,,100,15% GST on income,Division,Circulars
New Zealand Rural Press Ltd,C85964,23 July,2013-10-31,2013-11-20,Straight Furrow -North - Job 77476 - Delivery 22 Jul 2013 - 67 grams.    Boxholder Type: Farmers. Includes Linehaul.,35.499,97.3,,100,15% GST on income,Division,Circulars
,C85964,23 July,2013-10-31,2013-11-20,Straight Furrow-Central - Job 77457 - Delivery 23 Jul 2013 - 81 grams.    Boxholder Type: Farmers. Includes Linehaul.,19.955,97.3,,100,15% GST on income,Division,Circulars
,C85964,23 July,2013-10-31,2013-07-23,Straight Furrow-Central - Job 77457 - Delivery 23 Jul 2013 - 81 grams. Bags Boxes. Includes Linehaul.,0.810,91.0000,,100,15% GST on income,Division,Circulars
,C85964,23 July,2013-10-31,2013-11-20,Straight Furrow-South - Job 77478 - Delivery 22 Jul 2013 - 67 grams.    Boxholder Type: Farmers. Includes Linehaul.,24.766,97.3,,100,15% GST on income,Division,Circulars
New Zealand Rural Press Ltd,C85965,8 July,2013-10-31,2013-11-20,Straight Furrow -North/AgTrader - Job 77335 - Delivery 08 Jul 2013 - 302 grams.    Boxholder Type: Farmers. Includes Linehaul.,35.499,238.1,,100,15% GST on income,Division,Circulars
,C85965,8 July,2013-10-31,2013-11-20,Straight Furrow-Central/AgTrader - Job 77336 - Delivery 08 Jul 2013 - 302 grams.    Boxholder Type: Farmers. Includes Linehaul.,18.747,238.1,,100,15% GST on income,Division,Circulars
,C85965,8 July,2013-10-31,2013-11-20,Straight Furrow-South/Ag Trader - Job 77337 - Delivery 08 Jul 2013 - 302 grams.    Boxholder Type: Farmers. Includes Linehaul.,24.766,238.1,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85966,2465402,2013-10-31,2013-11-20,100% Folders - Birthdays Suck - Job 77486 - Delivery 30 Jul 2013 - 16 grams.    Boxholder Type: Total. Includes Linehaul.,2.94,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85967,2465669,2013-10-31,2013-11-20,Agri Business - Job 77532 - Delivery 29 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,12.984,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85968,2464627,2013-10-31,2013-11-20,Briscoes - Job 77387 - Delivery 29 Jul 2013 - 22 grams.    Boxholder Type: Total. Includes Linehaul.,36.98,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85969,2465473,2013-10-31,2013-11-20,Caci Clinic - Job 77531 - Delivery 30 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,5.602,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85970,2465447,2013-10-31,2013-11-20,Carpet One - Job 77518 - Delivery 30 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,40.335,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85971,2463936,2013-10-31,2013-11-20,Curtain Studio - Job 77124 - Delivery 02 Jul 2013 - 15 grams.    Boxholder Type: Total. Includes Linehaul.,14.599,56.4,,100,15% GST on income,Division,Circulars
,C85971,2463936,2013-10-31,2013-11-20,Curtain Studio - Job 77125 - Delivery 09 Jul 2013 - 15 grams.    Boxholder Type: Total. Includes Linehaul.,13.784,56.4,,100,15% GST on income,Division,Circulars
,C85971,2463936,2013-10-31,2013-11-20,Curtain Studio - Job 77126 - Delivery 16 Jul 2013 - 15 grams.    Boxholder Type: Total. Includes Linehaul.,13.618,56.4,,100,15% GST on income,Division,Circulars
,C85971,2463936,2013-10-31,2013-11-20,Curtain Studio - Job 77127 - Delivery 23 Jul 2013 - 15 grams.    Boxholder Type: Total. Includes Linehaul.,9.043,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85972,2465426,2013-10-31,2013-11-20,Curtain Studio - Job 77493 - Delivery 30 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,13.413,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85973,2465412,2013-10-31,2013-11-20,Dick Smith - Job 77490 - Delivery 30 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,21.018,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85974,2465491,2013-10-31,2013-11-20,DTR Better Buy a Big Screen - Job 77517 - Delivery 30 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,4.047,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85975,2464641,2013-10-31,2013-11-20,DTR Papakura - Job 77389 - Delivery 29 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,0.51,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85976,2465401,2013-10-31,2013-11-20,Friends of Waikari Hospital Newsletter - Job 77485 - Delivery 30 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,2.396,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85977,2465394,2013-10-31,2013-11-20,JB Hi Fi  - Job 77479 - Delivery 30 Jul 2013 - 30 grams.    Boxholder Type: Total. Includes Linehaul.,2.335,60.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85978,2465410,2013-10-31,2013-11-20,Noel Leeming - Job 77489 - Delivery 30 Jul 2013 - 35 grams.    Boxholder Type: Total. Includes Linehaul.,103.921,60.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85979,2465555,2013-10-31,2013-11-20,PGG Real Estate Paul Tapper Flyer - Job 77515 - Delivery 30 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,3.717,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85980,2465422,2013-10-31,2013-11-20,Rebel Sports - Job 77491 - Delivery 30 Jul 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,112.011,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85981,2465460,2013-10-31,2013-11-20,Repco Catalogue - Job 77509 - Delivery 30 Jul 2013 - 20 grams.    Boxholder Type: Total. Includes Linehaul.,185.827,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85982,2465051,2013-10-31,2013-11-20,The Cheesecake Shop - Job 77516 - Delivery 29 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,11.812,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85983,2465403,2013-10-31,2013-11-20,The Dentist Pukekohe - Job 77487 - Delivery 30 Jul 2013 - 10 grams.    Boxholder Type: Total. Includes Linehaul.,3.035,56.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85985,2465396,2013-10-31,2013-11-20,West Auckland Trust Services  - Job 77481 - Delivery 30 Jul 2013 - 26 grams.    Boxholder Type: Total. Includes Linehaul.,4.397,60.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85986,2463310,2013-10-31,2013-11-20,Mid Canterbury Herald - Job 77024 - Delivery 10 Jul 2013 - 80 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.986,92,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85987,2463311,2013-10-31,2013-11-20,Mid Canterbury Herald - Job 77025 - Delivery 17 Jul 2013 - 70 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.986,92,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85988,2463312,2013-10-31,2013-11-20,Mid Canterbury Herald - Job 77026 - Delivery 24 Jul 2013 - 100 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.986,92,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85989,2465896,2013-10-31,2013-11-20,Mid Canterbury Herald - Job 77027 - Delivery 31 Jul 2013 - 84 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.986,92,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85990,2463313,2013-10-31,2013-11-20,South Canterbury Herald - Job 76787 - Delivery 03 Jul 2013 - 126 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.942,107.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85991,2463314,2013-10-31,2013-11-20,South Canterbury Herald - Job 77029 - Delivery 10 Jul 2013 - 145 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.942,107.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85992,2463315,2013-10-31,2013-11-20,South Canterbury Herald - Job 77030 - Delivery 17 Jul 2013 - 110 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.942,107.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85993,2463316,2013-10-31,2013-11-20,South Canterbury Herald - Job 77032 - Delivery 24 Jul 2013 - 132 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.942,107.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85994,2465904,2013-10-31,2013-11-20,South Canterbury Herald - Job 77033 - Delivery 31 Jul 2013 - 105 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,5.182,107.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85995,2463301,2013-10-31,2013-11-20,Waitaki Herald  - Job 76927 - Delivery 03 Jul 2013 - 84 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.486,92,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85996,2463302,2013-10-31,2013-11-20,Waitaki Herald  - Job 76928 - Delivery 10 Jul 2013 - 70 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.486,92,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85997,2463306,2013-10-31,2013-11-20,Waitaki Herald  - Job 77019 - Delivery 17 Jul 2013 - 98 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.486,92,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85998,2463307,2013-10-31,2013-11-20,Waitaki Herald  - Job 77020 - Delivery 24 Jul 2013 - 70 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.486,92,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C85999,2465891,2013-10-31,2013-11-20,Waitaki Herald  - Job 77021 - Delivery 31 Jul 2013 - 70 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.47,92,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86000,2464611 ,2013-10-31,2013-11-20,Guardian Newspaper - Job 76925 - Delivery 04 Jul 2013 - 76 grams.    Boxholder Type: Total. ,1.935,82,,100,15% GST on income,Division,Circulars
,C86000,2464611 ,2013-10-31,2013-11-20,Guardian Newspaper - Job 76926 - Delivery 11 Jul 2013 - 76 grams.    Boxholder Type: Total. ,1.935,82,,100,15% GST on income,Division,Circulars
,C86000,2464611 ,2013-10-31,2013-11-20,Guardian Newspaper - Job 77249 - Delivery 18 Jul 2013 - 76 grams.    Boxholder Type: Total. ,1.935,82,,100,15% GST on income,Division,Circulars
,C86000,2464611 ,2013-10-31,2013-11-20,Guardian Newspaper - Job 77250 - Delivery 25 Jul 2013 - 76 grams.    Boxholder Type: Total. ,1.935,82,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86001,2464547,2013-10-31,2013-11-20,Peninsula Press - Job 76813 - Delivery 04 Jul 2013 - 48 grams.    Boxholder Type: Total. ,5.437,73.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86002,2464900,2013-10-31,2013-11-20,Peninsula Press - Job 77364 - Delivery 11 Jul 2013 - 48 grams.    Boxholder Type: Total. ,5.437,73.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86003,2465334,2013-10-31,2013-11-20,Peninsula Press - Job 77365 - Delivery 18 Jul 2013 - 48 grams.    Boxholder Type: Total. ,5.437,73.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86004,2465570,2013-10-31,2013-11-20,Peninsula Press - Job 77366 - Delivery 25 Jul 2013 - 48 grams.    Boxholder Type: Total. ,5.437,73.6,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86005,2463143,2013-10-31,2013-11-20,Rangitikei Mail - Job 76822 - Delivery 04 Jul 2013 - 90 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,0.6,250,,100,15% GST on income,Division,Circulars
,C86005,2463143,2013-10-31,2013-11-20,Rangitikei Mail - Job 77231 - Delivery 11 Jul 2013 - 101 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,0.6,250,,100,15% GST on income,Division,Circulars
,C86005,2463143,2013-10-31,2013-11-20,Rangitikei Mail - Job 77232 - Delivery 18 Jul 2013 - 110 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,0.6,250,,100,15% GST on income,Division,Circulars
,C86005,2463143,2013-10-31,2013-11-20,Rangitikei Mail - Job 77233 - Delivery 25 Jul 2013 - 110 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,0.6,250,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86006,2464556,2013-10-31,2013-11-20,Bay News - Job 77433 - Delivery 04 Jul 2013 - 81 grams.    Boxholder Type: Total. ,0,0,,100,15% GST on income,Division,Circulars
,C86006,2464556,2013-10-31,2013-07-04,Bundles,10.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86007, 2464557,2013-10-31,2013-11-20,Bay News - Job 77434 - Delivery 11 Jul 2013 - 102 grams.    Boxholder Type: Total. ,0,0,,100,15% GST on income,Division,Circulars
,C86007, 2464557,2013-10-31,2013-07-11,Bundles,10.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86008,2464558,2013-10-31,2013-11-20,Bay News - Job 77435 - Delivery 18 Jul 2013 - 88 grams.    Boxholder Type: Total. ,0,0,,100,15% GST on income,Division,Circulars
,C86008,2464558,2013-10-31,2013-07-18,Bundles,10.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86009, 2464560,2013-10-31,2013-11-20,Bay News - Job 77436 - Delivery 25 Jul 2013 - 110 grams.    Boxholder Type: Total. ,0,0,,100,15% GST on income,Division,Circulars
,C86009, 2464560,2013-10-31,2013-07-25,Bundles,10.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86010,2464521,2013-10-31,2013-11-20,Katikati Advertiser - Job 77075 - Delivery 04 Jul 2013 - 102 grams.    Boxholder Type: Total. ,4.552,120,,100,15% GST on income,Division,Circulars
,C86010,2464521,2013-10-31,2013-07-04,Bundles,20.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86011, 2464525,2013-10-31,2013-11-20,Katikati Advertiser - Job 77076 - Delivery 11 Jul 2013 - 71 grams.    Boxholder Type: Total. ,4.552,100,,100,15% GST on income,Division,Circulars
,C86011, 2464525,2013-10-31,2013-07-11,Bundles,20.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86012,2464527,2013-10-31,2013-11-20,Katikati Advertiser - Job 77077 - Delivery 18 Jul 2013 - 79 grams.    Boxholder Type: Total. ,4.552,100,,100,15% GST on income,Division,Circulars
,C86012,2464527,2013-10-31,2013-07-18,Bundles,20.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86013,2464528,2013-10-31,2013-11-20,Katikati Advertiser - Job 77078 - Delivery 25 Jul 2013 - 99 grams.    Boxholder Type: Total. ,4.552,100,,100,15% GST on income,Division,Circulars
,C86013,2464528,2013-10-31,2013-07-25,Bundles,20.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86014,2464551,2013-10-31,2013-11-20,Te Puke Times - Job 76872 - Delivery 04 Jul 2013 - 63 grams.    Boxholder Type: Total. ,3.17,100,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86015,2464552,2013-10-31,2013-11-20,Te Puke Times - Job 77259 - Delivery 11 Jul 2013 - 60 grams.    Boxholder Type: Total. ,3.17,100,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86016,2464553,2013-10-31,2013-11-20,Te Puke Times - Job 77260 - Delivery 18 Jul 2013 - 75 grams.    Boxholder Type: Total. ,3.17,100,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86017,2464554,2013-10-31,2013-11-20,Te Puke Times - Job 77261 - Delivery 25 Jul 2013 - 75 grams.    Boxholder Type: Total. ,3.17,100,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86018,2464858,2013-10-31,2013-11-20,Waihi Leader - Job 77117 - Delivery 04 Jul 2013 - 63 grams.    Boxholder Type: Total. Includes Linehaul.,1.842,100,,100,15% GST on income,Division,Circulars
,C86018,2464858,2013-10-31,2013-07-04,Bundles,30.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86019,2464859,2013-10-31,2013-11-20,Waihi Leader - Job 77118 - Delivery 11 Jul 2013 - 93 grams.    Boxholder Type: Total. Includes Linehaul.,1.842,100,,100,15% GST on income,Division,Circulars
,C86019,2464859,2013-10-31,2013-07-11,Bundles,30.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86020,2465200,2013-10-31,2013-11-20,Waihi Leader - Job 77119 - Delivery 18 Jul 2013 - 60 grams.    Boxholder Type: Total. Includes Linehaul.,1.842,100,,100,15% GST on income,Division,Circulars
,C86020,2465200,2013-10-31,2013-07-18,Bundles,30.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86021,2465202,2013-10-31,2013-11-20,Waihi Leader - Job 77120 - Delivery 25 Jul 2013 - 40 grams.    Boxholder Type: Total. Includes Linehaul.,1.842,100,,100,15% GST on income,Division,Circulars
,C86021,2465202,2013-10-31,2013-07-25,Bundles,30.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86022, 2464520,2013-10-31,2013-11-20,Whangamata Coastal News - Job 77244 - Delivery 03 Jul 2013 - 40 grams.    Boxholder Type: Total. ,0.93,100,,100,15% GST on income,Division,Circulars
,C86022, 2464520,2013-10-31,2013-07-03,Bundles,30.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86023,2464523,2013-10-31,2013-11-20,Whangamata Coastal News - Job 77245 - Delivery 10 Jul 2013 - 40 grams.    Boxholder Type: Total. ,0.93,100,,100,15% GST on income,Division,Circulars
,C86023,2464523,2013-10-31,2013-07-10,Bundles,30.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86024,2464519,2013-10-31,2013-11-20,Whangamata Coastal News - Job 77246 - Delivery 17 Jul 2013 - 40 grams.    Boxholder Type: Total. ,0.93,100,,100,15% GST on income,Division,Circulars
,C86024,2464519,2013-10-31,2013-07-17,Bundles,30.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86025, 2464524,2013-10-31,2013-11-20,Whangamata Coastal News - Job 77247 - Delivery 24 Jul 2013 - 50 grams.    Boxholder Type: Total. ,0.93,100,,100,15% GST on income,Division,Circulars
,C86025, 2464524,2013-10-31,2013-07-24,Bundles,30.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86026,2464526,2013-10-31,2013-11-20,Whangamata Coastal News - Job 77248 - Delivery 31 Jul 2013 - 40 grams.    Boxholder Type: Total. ,0.93,100,,100,15% GST on income,Division,Circulars
,C86026,2464526,2013-10-31,2013-07-31,Bundles,30.000,2.0000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86027,2461604,2013-10-31,2013-11-20,Wairarapa News - Job 77317 - Delivery 03 Jul 2013 - 183 grams.    Boxholder Type: Total. ,5.336,129.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86028,2464605,2013-10-31,2013-11-20,Wairarapa News - Job 77318 - Delivery 10 Jul 2013 - 110 grams.    Boxholder Type: Total. ,5.336,129.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86029,2464606,2013-10-31,2013-11-20,Wairarapa News - Job 77319 - Delivery 17 Jul 2013 - 172 grams.    Boxholder Type: Total. ,4.775,129.4,,100,15% GST on income,Division,Circulars
,C86029,2464606,2013-10-31,2013-07-17,Wairarapa News - Job 77319 - Delivery 17 Jul 2013 - 172 grams. Insert Whos Who in Farming etc. ,4.775,35.5000,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86030,2464607,2013-10-31,2013-11-20,Wairarapa News - Job 77381 - Delivery 24 Jul 2013 - 185 grams.    Boxholder Type: Total. ,4.775,129.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86031,2466182,2013-10-31,2013-11-20,Wairarapa News - Job 77382 - Delivery 31 Jul 2013 - 150 grams.    Boxholder Type: Total. ,4.775,129.4,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86032,2465693,2013-10-31,2013-11-20,Master Builders CW Weekend Sun - Job 77528 - Delivery 26 Jul 2013 - 59 grams.    Boxholder Type: Total. Includes Linehaul.,10.823,97.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86033,2465692,2013-10-31,2013-11-20,TECT Calendar CW Weekend Sun - Job 77529 - Delivery 26 Jul 2013 - 106 grams.    Boxholder Type: Total. Includes Linehaul.,10.823,97.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86034,2466330,2013-10-31,2013-11-20,Weekend Sun - Job 76707 - Delivery 05 Jul 2013 - 186 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,10.823,159.9,,100,15% GST on income,Division,Circulars
,C86034,2466330,2013-10-31,2013-11-20,Weekend Sun - Job 77254 - Delivery 12 Jul 2013 - 125 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,10.823,137.9,,100,15% GST on income,Division,Circulars
,C86034,2466330,2013-10-31,2013-11-20,Weekend Sun - Job 77255 - Delivery 19 Jul 2013 - 182 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,10.823,159.9,,100,15% GST on income,Division,Circulars
,C86034,2466330,2013-10-31,2013-11-20,Weekend Sun - Job 77256 - Delivery 26 Jul 2013 - 236 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. Includes Linehaul.,10.823,184.9,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86035,2464287,2013-10-31,2013-11-20,Bay Weekend - Job 76714 - Delivery 05 Jul 2013 - 92 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.18,92,,100,15% GST on income,Division,Circulars
,C86035,2464287,2013-10-31,2013-11-20,Bay Weekend - Job 77226 - Delivery 12 Jul 2013 - 118 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.18,107.7,,100,15% GST on income,Division,Circulars
,C86035,2464287,2013-10-31,2013-11-20,Bay Weekend - Job 77227 - Delivery 19 Jul 2013 - 140 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.18,107.7,,100,15% GST on income,Division,Circulars
,C86035,2464287,2013-10-31,2013-11-20,Bay Weekend - Job 77228 - Delivery 26 Jul 2013 - 102 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,4.18,107.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86036,2463349,2013-10-31,2013-11-20,Franklin Valley Voice - Job 77041 - Delivery 01 Jul 2013 - 61 grams.    Boxholder Type: Total. Includes Linehaul.,14.922,76.7,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86037,2465397,2013-10-31,2013-11-20,Franklin Valley Voice - Job 77482 - Delivery 29 Jul 2013 - 45 grams.    Boxholder Type: Total. Includes Linehaul.,14.922,68.9,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86039,2463321,2013-10-31,2013-11-20,Invercargill Eye - Job 76806 - Delivery 04 Jul 2013 - 44 grams.    Boxholder Type: Total. ,2.293,66.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86040,2463322,2013-10-31,2013-11-20,Invercargill Eye - Job 77035 - Delivery 11 Jul 2013 - 44 grams.    Boxholder Type: Total. ,2.293,66.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86041,2463323,2013-10-31,2013-11-20,Invercargill Eye - Job 77036 - Delivery 18 Jul 2013 - 44 grams.    Boxholder Type: Total. ,2.293,66.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86042,2463324,2013-10-31,2013-11-20,Invercargill Eye - Job 77037 - Delivery 25 Jul 2013 - 44 grams.    Boxholder Type: Total. ,2.293,66.8,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86043,2464733,2013-10-31,2013-11-20,Lake Taupo Property Press - Job 76833 - Delivery 11 Jul 2013 - 223 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.483,140.3,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86044,2464736,2013-10-31,2013-11-20,Lake Taupo Property Press - Job 77390 - Delivery 25 Jul 2013 - 208 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,1.483,140.3,,100,15% GST on income,Division,Circulars
PMP Distribution Limited,C86045,2463361,2013-10-31,2013-11-20,Metropol - Job 76826 - Delivery 04 Jul 2013 - 153 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Lifestyle. ,1.57,124.1,,100,15% GST on income,Division,Circulars
