Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C82919	31/08/2012	2443770	I	CI/1	5291.000	Wairarapa News - Job 72606 - Delivery 16 Aug 2012 - 99 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82920	31/08/2012	2443771	I	CI/1	5291.000	Wairarapa News - Job 72607 - Delivery 23 Aug 2012 - 88 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82921	31/08/2012	2445866	I	CI/1	5291.000	Wairarapa News - Job 72608 - Delivery 30 Aug 2012 - 88 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82922	31/08/2012	2442963	I	CI/1	2475.000	Waitaki Herald - Job 72323 - Delivery 01 Aug 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	Waitaki Herald	S	28.14	I	201
C82922	31/08/2012	2442963	I	CI/2	2475.000	Waitaki Herald - Job 72324 - Delivery 08 Aug 2012 - 101 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	263.09	302.55	Waitaki Herald	S	39.46	I	201
C82922	31/08/2012	2442963	I	CI/3	2475.000	Waitaki Herald - Job 72583 - Delivery 15 Aug 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82922	31/08/2012	2442963	I	CI/4	2475.000	Waitaki Herald - Job 72584 - Delivery 22 Aug 2012 - 51 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201

C82923	31/08/2012	2442966	I	CI/1	2475.000	Waitaki Herald - Job 72585 - Delivery 29 Aug 2012 - 51 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201

C82924	31/08/2012	2443811	I	CI/1	10773.000	Weekend Sun - Job 72327 - Delivery 03 Aug 2012 - 257 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.2069	0.2379	2228.93	2563.27	Weekend Sun	S	334.34	I	201
C82924	31/08/2012	2443811	I	CI/2	10773.000	Weekend Sun - Job 72328 - Delivery 10 Aug 2012 - 170 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1698.90	1953.74	Weekend Sun	S	254.84	I	201
C82924	31/08/2012	2443811	I	CI/3	10773.000	Weekend Sun - Job 72551 - Delivery 17 Aug 2012 - 140 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1360	0.1564	1465.13	1684.90	Weekend Sun	S	219.77	I	201
C82924	31/08/2012	2443811	I	CI/4	10773.000	Weekend Sun - Job 72552 - Delivery 24 Aug 2012 - 180 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1698.90	1953.74	Weekend Sun	S	254.84	I	201

C82925	31/08/2012	2445557	I	CI/1	10773.000	Weekend Sun - Job 72553 - Delivery 31 Aug 2012 - 160 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1698.90	1953.74	Weekend Sun	S	254.84	I	201

C82926	31/08/2012	2443806	I	CI/1	7921.000	Whangarei Report - Job 72331 - Delivery 02 Aug 2012 - 69 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	719.23	827.11	Whangarei Report	S	107.88	I	201
C82926	31/08/2012	2443806	I	CI/2	7921.000	Whangarei Report - Job 72332 - Delivery 09 Aug 2012 - 94 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	719.23	827.11	Whangarei Report	S	107.88	I	201
C82926	31/08/2012	2443806	I	CI/3	7921.000	Whangarei Report - Job 72546 - Delivery 16 Aug 2012 - 94 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	719.23	827.11	Whangarei Report	S	107.88	I	201
C82926	31/08/2012	2443806	I	CI/4	7921.000	Whangarei Report - Job 72547 - Delivery 23 Aug 2012 - 71 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	719.23	827.11	Whangarei Report	S	107.88	I	201

C82927	31/08/2012	2445552	I	CI/1	7921.000	Whangarei Report - Job 72548 - Delivery 30 Aug 2012 - 100 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	719.23	827.11	Whangarei Report	S	107.88	I	201

C82928	31/08/2012	2443807	I	CI/1	4040.000	Your Cambridge News - Job 72333 - Delivery 02 Aug 2012 - 125 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	429.45	493.87	Your Cambridge News	S	64.42	I	201
C82928	31/08/2012	2443807	I	CI/2	4040.000	Your Cambridge News - Job 72334 - Delivery 16 Aug 2012 - 125 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	429.45	493.87	Your Cambridge News	S	64.42	I	201

C82929	31/08/2012	 2445553	I	CI/1	4040.000	Your Cambridge News - Job 72335 - Delivery 30 Aug 2012 - 125 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	429.45	493.87	Your Cambridge News	S	64.42	I	201

C82930	31/08/2012		I	CI/1	2492.000	Professionals Flyer - Job 72736 - Delivery 23 Aug 2012 - 10 grams.   	0.0824	0.0948	205.34	236.14	Professionals Flyer	S	30.80	I	204

C82931	31/08/2012		I	CI/1	4717.000	P/P - BOP 1 - Job 72336 - Delivery 09 Aug 2012 - 112 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	503.78	579.35	P/P - BOP 1	S	75.57	I	323
C82931	31/08/2012		I	CI/2	4717.000	P/P - BOP 1 - Job 72337 - Delivery 23 Aug 2012 - 112 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	503.78	579.35	P/P - BOP 1	S	75.57	I	323

C82932	31/08/2012		I	CI/1	3124.000	P/P - BOP 2 - Job 72338 - Delivery 03 Aug 2012 - 112 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	333.64	383.69	P/P - BOP 2	S	50.05	I	323
C82932	31/08/2012		I	CI/2	3124.000	P/P - BOP 2 - Job 72339 - Delivery 17 Aug 2012 - 112 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	333.64	383.69	P/P - BOP 2	S	50.05	I	323
C82932	31/08/2012		I	CI/3	3124.000	P/P - BOP 2 - Job 72340 - Delivery 31 Aug 2012 - 107 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	333.64	383.69	P/P - BOP 2	S	50.05	I	323

C82933	31/08/2012		I	CI/1	460.000	P/P - Eastern 1 - Job 72342 - Delivery 03 Aug 2012 - 237 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.3361	0.3865	154.61	177.80	P/P - Eastern 1	S	23.19	I	323
C82933	31/08/2012		I	CI/2	460.000	P/P - Eastern 1 - Job 72343 - Delivery 17 Aug 2012 - 259 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.3361	0.3865	154.61	177.80	P/P - Eastern 1	S	23.19	I	323
C82933	31/08/2012		I	CI/3	460.000	P/P - Eastern 1 - Job 72593 - Delivery 31 Aug 2012 - 259 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.3361	0.3865	154.61	177.80	P/P - Eastern 1	S	23.19	I	323

C82934	31/08/2012		I	CI/1	371.000	P/P - Eastern 2 - Job 72344 - Delivery 10 Aug 2012 - 259 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.4043	0.4649	150.00	172.50	P/P - Eastern 2	S	22.50	I	323
C82934	31/08/2012		I	CI/2	371.000	P/P - Eastern 2 - Job 72595 - Delivery 24 Aug 2012 - 264 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.4043	0.4649	150.00	172.50	P/P - Eastern 2	S	22.50	I	323

C82935	31/08/2012		I	CI/1	2670.000	P/P - Lakes District - Job 72345 - Delivery 09 Aug 2012 - 170 grams. Includes folding fee 0.0100 cents.  	0.1283	0.1475	342.56	393.94	P/P - Lakes District	S	51.38	I	323
C82935	31/08/2012		I	CI/2	2670.000	P/P - Lakes District - Job 72447 - Delivery 23 Aug 2012 - 225 grams. Includes folding fee 0.0100 cents.  	0.1444	0.1661	385.55	443.38	P/P - Lakes District	S	57.83	I	323

C82936	31/08/2012		I	CI/1	2870.000	P/P - Manawatu1 - Job 72346 - Delivery 11 Aug 2012 - 98 grams. Includes folding fee 0.0100 cents.  	0.0960	0.1104	275.52	316.85	P/P - Manawatu1	S	41.33	I	323
C82936	31/08/2012		I	CI/2	2870.000	P/P - Manawatu1 - Job 72347 - Delivery 25 Aug 2012 - 118 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	306.52	352.50	P/P - Manawatu1	S	45.98	I	323

C82937	31/08/2012		I	CI/1	3788.000	P/P - Manawatu2 - Job 72348 - Delivery 04 Aug 2012 - 82 grams. Includes folding fee 0.0100 cents.  	0.0960	0.1104	363.65	418.20	P/P - Manawatu2	S	54.55	I	323
C82937	31/08/2012		I	CI/2	3788.000	P/P - Manawatu2 - Job 72349 - Delivery 18 Aug 2012 - 82 grams. Includes folding fee 0.0100 cents.  	0.0960	0.1104	363.65	418.20	P/P - Manawatu2	S	54.55	I	323

C82938	31/08/2012		I	CI/1	14402.000	Rural Lifestyle - Job 72616 - Delivery 10 Aug 2012 - 40 grams.   Includes Linehaul.	0.0803	0.0923	1156.48	1329.95	Rural Lifestyle	S	173.47	I	377
C82938	31/08/2012		I	CI/2	1.000	Rural Lifestyle - Job 72616 - Delivery 10 Aug 2012 - 40 grams. Bags Boxes and Counter. Includes Linehaul.	100.0000	115.0000	100.00	115.00	Rural Lifestyle	S	15.00	I	377

C82939	31/08/2012		I	CI/1	19281.000	Otago Southland Farmer - Job 72351 - Delivery 10 Aug 2012 - 93 grams. Includes folding fee 0.0100 cents.  	0.0850	0.0978	1638.89	1884.72	Otago Southland Farmer	S	245.83	I	397
C82939	31/08/2012		I	CI/2	1.000	Otago Southland Farmer - Job 72351 - Delivery 10 Aug 2012 - 93 grams. Bags Boxes and Counter. 	350.0000	402.5000	350.00	402.50	Otago Southland Farmer	S	52.50	I	397
C82939	31/08/2012		I	CI/3	19281.000	Otago Southland Farmer - Job 72603 - Delivery 24 Aug 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0850	0.0978	1638.89	1884.72	Otago Southland Farmer	S	245.83	I	397
C82939	31/08/2012		I	CI/4	1.000	Otago Southland Farmer - Job 72603 - Delivery 24 Aug 2012 - 60 grams. Bags Boxes and Counter. 	350.0000	402.5000	350.00	402.50	Otago Southland Farmer	S	52.50	I	397

C82940	31/08/2012		I	CI/1	24986.000	Coast N Country - Job 72430 - Delivery 02 Aug 2012 - 156 grams.   Includes Linehaul.	0.1053	0.1211	2631.03	3025.68	Coast N Country	S	394.65	I	217
C82940	31/08/2012		I	CI/2	3839.000	Coast N Country - Job 72431 - Delivery 02 Aug 2012 - 156 grams.   Includes Linehaul.	0.1053	0.1211	404.25	464.89	Coast N Country	S	60.64	I	217

C82941	31/08/2012		I	CI/1	2612.000	It's All About Health - Job 72652 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	253.63	291.67	It's All About Health	S	38.04	I	301

C82942	31/08/2012		I	CI/1	1522.000	Manawatu Breeding and Finishing Programme - Job 72643 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0986	0.1134	150.07	172.58	Manawatu Breeding and Finishing Programme	S	22.51	I	301

C82943	31/08/2012		I	CI/1	585.000	Tararua District Farming For Profit Field Day - Job 72451 - Delivery IOA - 10 grams.   Includes Linehaul.	0.2564	0.2949	149.99	172.49	Tararua District Farming For Profit Field Day	S	22.50	I	301
C82943	31/08/2012		I	CI/2	1158.000	Tararua District Farming For Profit Field Day - Job 72742 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1295	0.1489	149.96	172.45	Tararua District Farming For Profit Field Day	S	22.49	I	301

C82944	31/08/2012	1010	I	CI/1	7279.000	Attention Farmers and Contractors - Job 72654 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	706.79	812.81	Attention Farmers and Contractors	S	106.02	I	327

C82945	31/08/2012		I	CI/1	1280.000	Venture Southalnd Envelope - Job 72429 - Delivery IOA - 25 grams.   	0.1172	0.1348	150.02	172.52	Venture Southalnd Envelope	S	22.50	I	481

C82946	31/08/2012		I	CI/1	2365.000	Voucher Books - Job 72442 - Delivery IOA - 60 grams.   Includes Linehaul.	0.0942	0.1083	222.78	256.20	Voucher Books	S	33.42	I	510

C82947	31/08/2012		I	CI/1	1071.000	Stabilized Dairy Lane Capping - Job 72424 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1401	0.1611	150.05	172.56	Stabilized Dairy Lane Capping	S	22.51	I	355

