Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C82144	31/05/2012		I	CI/1	1323.000	Autumn Update Newsletter - Job 71720 - Delivery 15 May 2012 - 20 grams.   Includes Linehaul.	0.1134	0.1304	150.03	172.53	Autumn Update Newsletter	S	22.50	I	178

C82145	31/05/2012		I	CI/1	7975.000	Netsmart Mailing Campaign - Job 71612 - Delivery 14 May 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	774.37	890.53	Netsmart Mailing Campaign	S	116.16	I	462
C82145	31/05/2012		I	CI/2	7738.000	Netsmart Mailing Campaign - Job 71613 - Delivery 28 May 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	751.36	864.06	Netsmart Mailing Campaign	S	112.70	I	462

C82146	31/05/2012		I	CI/1	361.000	Google Post Code Maps - Job 71826 - Delivery 31 May 2012 - 20 grams.   	0.4155	0.4778	150.00	172.50	Google Post Code Maps	S	22.50	I	494

C82147	31/05/2012		I	CI/1	3000.000	Stihl Booklet - Job 71572 - Delivery IOA - 25 grams.   Includes Linehaul.	0.0971	0.1117	291.30	335.00	Stihl Booklet	S	43.70	I	434

C82148	31/05/2012		I	CI/1	28964.000	Canterbury Farming - Job 71678 - Delivery 28 May 2012 - 60 grams.   Includes Linehaul.	0.0959	0.1103	2777.65	3194.30	Canterbury Farming	S	416.65	I	257

C82149	31/05/2012		I	CI/1	4620.000	Kaipara Lifestyler - Job 71316 - Delivery 02 May 2012 - 75 grams.   	0.0776	0.0892	358.51	412.29	Kaipara Lifestyler	S	53.78	I	257
C82149	31/05/2012		I	CI/2	4620.000	Kaipara Lifestyler - Job 71317 - Delivery 09 May 2012 - 75 grams.   	0.0776	0.0892	358.51	412.29	Kaipara Lifestyler	S	53.78	I	257
C82149	31/05/2012		I	CI/3	4620.000	Kaipara Lifestyler - Job 71673 - Delivery 16 May 2012 - 75 grams.   	0.0776	0.0892	358.51	412.29	Kaipara Lifestyler	S	53.78	I	257
C82149	31/05/2012		I	CI/4	5225.000	Kaipara Lifestyler - Job 71674 - Delivery 23 May 2012 - 75 grams.   	0.0776	0.0892	405.46	466.28	Kaipara Lifestyler	S	60.82	I	257
C82149	31/05/2012		I	CI/5	5225.000	Kaipara Lifestyler - Job 71675 - Delivery 30 May 2012 - 75 grams.   	0.0776	0.0892	405.46	466.28	Kaipara Lifestyler	S	60.82	I	257

C82150	31/05/2012		I	CI/1	33082.000	Northland Farming Lifestyler - Job 71677 - Delivery 25 May 2012 - 71 grams.   	0.0959	0.1103	3172.56	3648.44	Northland Farming Lifestyler	S	475.88	I	257

C82151	31/05/2012		I	CI/1	22281.000	Taranaki/Manawatu  Farming Lifestlye - Job 71679 - Delivery 14 May 2012 - 70 grams.   Includes Linehaul.	0.0959	0.1103	2136.75	2457.26	Taranaki/Manawatu  Farming Lifestlye	S	320.51	I	257

C82152	31/05/2012		I	CI/1	30455.000	Waikato Farming Lifestyler - Job 71680 - Delivery IOA - 75 grams.   Includes Linehaul.	0.0959	0.1103	2920.63	3358.72	Waikato Farming Lifestyler	S	438.09	I	257

C82153	31/05/2012		I	CI/1	26321.000	Dairyman - Job 71571 - Delivery 07 May 2012 - 130 grams.   Includes Linehaul.	0.1180	0.1357	3105.88	3571.76	Dairyman	S	465.88	I	261

C82154	31/05/2012		I	CI/1	81109.000	Fieldays Focus - Job 71766 - Delivery 21 May 2012 - 117 grams.   Includes Linehaul.	0.1130	0.1300	9165.32	10540.12	Fieldays Focus	S	1374.80	I	261
C82154	31/05/2012		I	CI/2	1853.000	Fieldays Focus - Job 71766 - Delivery 21 May 2012 - 117 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Fieldays Focus	S	0.00	I	261

C82155	31/05/2012		I	CI/1	70000.000	MOC CW Straight Furrow - Job 71804 - Delivery 28 May 2012 - 60 grams.   Includes Linehaul.	0.0890	0.1024	6230.00	7164.50	MOC CW Straight Furrow	S	934.50	I	261

C82156	31/05/2012		I	CI/1	81109.000	Straight Furrow - Job 71731 - Delivery 21 May 2012 - 148 grams.   Includes Linehaul.	0.1180	0.1357	9570.86	11006.49	Straight Furrow	S	1435.63	I	261
C82156	31/05/2012		I	CI/2	1853.000	Straight Furrow - Job 71731 - Delivery 21 May 2012 - 148 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow	S	0.00	I	261

C82157	31/05/2012		I	CI/1	19077.000	Straight Furrow - Central - Job 71729 - Delivery 14 May 2012 - 105 grams.   Includes Linehaul.	0.1180	0.1357	2251.09	2588.75	Straight Furrow - Central	S	337.66	I	261
C82157	31/05/2012		I	CI/2	1342.000	Straight Furrow - Central - Job 71729 - Delivery 14 May 2012 - 105 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - Central	S	0.00	I	261

C82158	31/05/2012		I	CI/1	19077.000	Straight Furrow - Central - Job 71801 - Delivery 28 May 2012 - 163 grams.   Includes Linehaul.	0.1460	0.1679	2785.24	3203.03	Straight Furrow - Central	S	417.79	I	261
C82158	31/05/2012		I	CI/2	1342.000	Straight Furrow - Central - Job 71801 - Delivery 28 May 2012 - 163 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - Central	S	0.00	I	261

C82159	31/05/2012		I	CI/1	37064.000	Straight Furrow - North - Job 71728 - Delivery 14 May 2012 - 105 grams.   Includes Linehaul.	0.1180	0.1357	4373.55	5029.58	Straight Furrow - North	S	656.03	I	261

C82160	31/05/2012		I	CI/1	37064.000	Straight Furrow - North - Job 71802 - Delivery 28 May 2012 - 163 grams.   Includes Linehaul.	0.1460	0.1679	5411.34	6223.04	Straight Furrow - North	S	811.70	I	261
C82160	31/05/2012		I	CI/2	24968.000	Straight Furrow - South - Job 71730 - Delivery 14 May 2012 - 105 grams.   Includes Linehaul.	0.1180	0.1357	2946.22	3388.15	Straight Furrow - South	S	441.93	I	261
C82160	31/05/2012		I	CI/3	511.000	Straight Furrow - South - Job 71730 - Delivery 14 May 2012 - 105 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - South	S	0.00	I	261

C82161	31/05/2012		I	CI/1	24968.000	Straight Furrow - South - Job 71803 - Delivery 28 May 2012 - 163 grams.   Includes Linehaul.	0.1460	0.1679	3645.33	4192.13	Straight Furrow - South	S	546.80	I	261
C82161	31/05/2012		I	CI/2	511.000	Straight Furrow - South - Job 71803 - Delivery 28 May 2012 - 163 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - South	S	0.00	I	261

C82162	31/05/2012		I	CI/1	41076.000	Straight Furrow/Ag Trader - Job 71701 - Delivery 07 May 2012 - 270 grams.   Includes Linehaul.	0.2060	0.2369	8461.66	9730.91	Straight Furrow/Ag Trader	S	1269.25	I	261
C82162	31/05/2012		I	CI/2	1612.000	Straight Furrow/Ag Trader - Job 71701 - Delivery 07 May 2012 - 270 grams. Bags Boxes and Counter. Includes Linehaul.	0.0910	0.1047	146.69	168.69	Straight Furrow/Ag Trader	S	22.00	I	261
C82162	31/05/2012		I	CI/3	14775.000	Straight Furrow/Ag Trader - Job 71704 - Delivery 07 May 2012 - 283 grams.   Includes Linehaul.	0.2060	0.2369	3043.65	3500.20	Straight Furrow/Ag Trader	S	456.55	I	261
C82162	31/05/2012		I	CI/4	12999.000	Straight Furrow/Ag Trader - Job 71705 - Delivery 07 May 2012 - 270 grams.   Includes Linehaul.	0.2060	0.2369	2677.79	3079.46	Straight Furrow/Ag Trader	S	401.67	I	261
C82162	31/05/2012		I	CI/5	12359.000	Straight Furrow/Ag Trader - Job 71706 - Delivery 07 May 2012 - 283 grams.   Includes Linehaul.	0.2060	0.2369	2545.95	2927.84	Straight Furrow/Ag Trader	S	381.89	I	261

C82163	31/05/2012	N-3150798	I	CI/1	21246.000	Eweguard LA  - Job 71767 - Delivery 21 May 2012 - 20 grams.   Includes Linehaul.	0.0971	0.1117	2062.99	2372.44	Eweguard LA 	S	309.45	I	235
C82163	31/05/2012	N-3150798	I	CI/2	1198.000	Eweguard LA  - Job 71768 - Delivery 28 May 2012 - 20 grams.   Includes Linehaul.	0.0971	0.1117	116.33	133.78	Eweguard LA 	S	17.45	I	235

C82164	31/05/2012	2435469	I	CI/1	8192.000	Bond and Bond - Job 71532 - Delivery 01 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	503.81	579.38	Bond and Bond	S	75.57	I	201

C82165	31/05/2012	2435470	I	CI/1	8192.000	Bond and Bond - Job 71533 - Delivery 15 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	503.81	579.38	Bond and Bond	S	75.57	I	201

C82166	31/05/2012	2435472	I	CI/1	8200.000	Bond and Bond - Job 71534 - Delivery 29 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	504.30	579.95	Bond and Bond	S	75.65	I	201

C82167	31/05/2012	 2436143 	I	CI/1	16318.000	Farmlands - Job 71542 - Delivery 01 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	1003.56	1154.09	Farmlands	S	150.53	I	201

C82168	31/05/2012	2436950	I	CI/1	55687.000	Four Square Northern - Job 71577 - Delivery 05 May 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82169	31/05/2012	2437835	I	CI/1	55687.000	Four Square Northern - Job 71578 - Delivery 12 May 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82170	31/05/2012	 2437971	I	CI/1	55687.000	Four Square Northern - Job 71579 - Delivery 19 May 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82171	31/05/2012	2437977	I	CI/1	55687.000	Four Square Northern - Job 71580 - Delivery 26 May 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82172	31/05/2012	2438093	I	CI/1	44577.000	Four Square Southern - Job 71761 - Delivery 19 May 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	2741.49	3152.71	Four Square Southern	S	411.22	I	201
C82172	31/05/2012	2438093	I	CI/2	1.000	Four Square Southern - Job 71761 - Delivery 19 May 2012 - 20 grams. Bags Boxes and Counter. Includes Linehaul.	555.0000	638.2500	555.00	638.25	Four Square Southern	S	83.25	I	201

C82173	31/05/2012	2438836	I	CI/1	2496.000	JB Hi Fi - Job 71796 - Delivery 29 May 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	153.50	176.53	JB Hi Fi	S	23.03	I	201

C82174	31/05/2012	2436715	I	CI/1	31404.000	Lattitude Magazine Offer - Job 71563 - Delivery 01 May 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	1931.35	2221.05	Lattitude Magazine Offer	S	289.70	I	201

C82175	31/05/2012	2436503	I	CI/1	80549.000	New World Northern - Job 71517 - Delivery 05 May 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5469.28	6289.67	New World Northern	S	820.39	I	201

C82176	31/05/2012	 2437843	I	CI/1	80549.000	New World Northern - Job 71695 - Delivery 12 May 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5469.28	6289.67	New World Northern	S	820.39	I	201

C82177	31/05/2012	2437953	I	CI/1	81483.000	New World Northern - Job 71722 - Delivery 19 May 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5532.70	6362.61	New World Northern	S	829.91	I	201

C82178	31/05/2012	 2437958	I	CI/1	81483.000	New World Northern - Job 71723 - Delivery 26 May 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5532.70	6362.61	New World Northern	S	829.91	I	201

C82179	31/05/2012	2437824	I	CI/1	63518.000	New World Southern Proud Mailer - Job 71713 - Delivery 12 May 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	3906.36	4492.31	New World Southern Proud Mailer	S	585.95	I	201

C82180	31/05/2012	2435442	I	CI/1	109918.000	Noel Leeming  - Job 71530 - Delivery 08 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	6759.96	7773.95	Noel Leeming 	S	1013.99	I	201

C82181	31/05/2012	2435443	I	CI/1	109918.000	Noel Leeming  - Job 71531 - Delivery 22 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	6759.96	7773.95	Noel Leeming 	S	1013.99	I	201

C82182	31/05/2012	2435261	I	CI/1	4482.000	Noel Leeming Morrinsville 1st Birthday - Job 71273 - Delivery 15 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	275.64	316.99	Noel Leeming Morrinsville 1st Birthday	S	41.35	I	201

C82183	31/05/2012	2435261	I	CI/1	5941.000	Noel Leeming Te Awamutu 1st Birthday - Job 71274 - Delivery 15 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	365.37	420.18	Noel Leeming Te Awamutu 1st Birthday	S	54.81	I	201

C82184	31/05/2012	2437640	I	CI/1	8777.000	OMC Power Tools - Job 71623 - Delivery 30 May 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	539.79	620.76	OMC Power Tools	S	80.97	I	201

C82185	31/05/2012	2437506	I	CI/1	125867.000	Postie Plus - Job 71708 - Delivery 08 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	7740.82	8901.94	Postie Plus	S	1161.12	I	201

C82186	31/05/2012	2436428	I	CI/1	5859.000	Raeward Fresh - Job 71539 - Delivery 04 May 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	360.33	414.38	Raeward Fresh	S	54.05	I	201

C82187	31/05/2012		I	CI/1	209798.000	Repco  Catalogue - Job 71772 - Delivery 23 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	12902.58	14837.97	Repco  Catalogue	S	1935.39	I	201

C82188	31/05/2012	2436404	I	CI/1	209798.000	Repco May Catalogue - Job 71505 - Delivery 02 May 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	12902.58	14837.97	Repco May Catalogue	S	1935.39	I	201
C82188	31/05/2012	2436404	I	CI/2	1.000	Repco May Catalogue - Job 71505 - Delivery 02 May 2012 - 25 grams. Bags Boxes and Counter. Includes Linehaul.	340.6800	391.7820	340.68	391.78	Repco May Catalogue	S	51.10	I	201

C82189	31/05/2012	2436609	I	CI/1	24742.000	The Front Store - Job 71529 - Delivery 01 May 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	1521.63	1749.87	The Front Store	S	228.24	I	201

C82190	31/05/2012	2436682	I	CI/1	5848.000	Bay Weekend - Job 71393 - Delivery 05 May 2012 - 110 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	621.64	714.89	Bay Weekend	S	93.25	I	201
C82190	31/05/2012	2436682	I	CI/2	5848.000	Bay Weekend - Job 71554 - Delivery 12 May 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	531.00	610.65	Bay Weekend	S	79.65	I	201
C82190	31/05/2012	2436682	I	CI/3	5848.000	Bay Weekend - Job 71555 - Delivery 19 May 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	531.00	610.65	Bay Weekend	S	79.65	I	201
C82190	31/05/2012	2436682	I	CI/4	5848.000	Bay Weekend - Job 71556 - Delivery 26 May 2012 - 90 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	531.00	610.65	Bay Weekend	S	79.65	I	201

C82191	31/05/2012	2436951	I	CI/1	3950.000	eLocal Magazine - Job 71575 - Delivery 01 May 2012 - 100 grams.   Includes Linehaul.	0.0964	0.1109	380.78	437.90	eLocal Magazine	S	57.12	I	201
C82191	31/05/2012	2436951	I	CI/2	1910.000	eLocal Magazine - Job 71576 - Delivery 01 May 2012 - 100 grams.   Includes Linehaul.	0.0964	0.1109	184.12	211.74	eLocal Magazine	S	27.62	I	201

C82192	31/05/2012	2436983	I	CI/1	9193.000	Guardian Country - Job 71592 - Delivery 17 May 2012 - 30 grams.   	0.0658	0.0757	604.90	695.64	Guardian Country	S	90.74	I	201

C82193	31/05/2012	 2436982	I	CI/1	1800.000	Guardian Newspaper - Job 71398 - Delivery 03 May 2012 - 70 grams.   	0.0808	0.0929	145.44	167.26	Guardian Newspaper	S	21.82	I	201
C82193	31/05/2012	 2436982	I	CI/2	1800.000	Guardian Newspaper - Job 71399 - Delivery 10 May 2012 - 80 grams.   	0.0808	0.0929	145.44	167.26	Guardian Newspaper	S	21.82	I	201
C82193	31/05/2012	 2436982	I	CI/3	1800.000	Guardian Newspaper - Job 71588 - Delivery 17 May 2012 - 70 grams.   	0.0808	0.0929	145.44	167.26	Guardian Newspaper	S	21.82	I	201
C82193	31/05/2012	 2436982	I	CI/4	1800.000	Guardian Newspaper - Job 71589 - Delivery 24 May 2012 - 70 grams.   	0.0808	0.0929	145.44	167.26	Guardian Newspaper	S	21.82	I	201

C82194	31/05/2012		I	CI/1	1800.000	Guardian Newspaper - Job 71590 - Delivery 31 May 2012 - 70 grams.   	0.0808	0.0929	145.44	167.26	Guardian Newspaper	S	21.82	I	201

C82195	31/05/2012		I	CI/1	6511.000	Hawkesbay Country Scene - Job 71681 - Delivery IOA - 60 grams.   	0.0808	0.0929	526.09	605.00	Hawkesbay Country Scene	S	78.91	I	201

C82196	31/05/2012	2437345	I	CI/1	2288.000	Invercargill Eye - Job 71483 - Delivery 03 May 2012 - 51 grams.   	0.0808	0.0929	184.87	212.60	Invercargill Eye	S	27.73	I	201
C82196	31/05/2012	2437345	I	CI/2	2288.000	Invercargill Eye - Job 71484 - Delivery 10 May 2012 - 41 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82196	31/05/2012	2437345	I	CI/3	2288.000	Invercargill Eye - Job 71682 - Delivery 17 May 2012 - 41 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82196	31/05/2012	2437345	I	CI/4	2288.000	Invercargill Eye - Job 71683 - Delivery 24 May 2012 - 41 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201

C82197	31/05/2012		I	CI/1	2288.000	Invercargill Eye - Job 71684 - Delivery 31 May 2012 - 41 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201

C82198	31/05/2012	2436667	I	CI/1	1470.000	Lake Taupo Property Press - Job 71407 - Delivery 03 May 2012 - 197 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	179.93	206.92	Lake Taupo Property Press	S	26.99	I	201
C82198	31/05/2012	2436667	I	CI/2	1470.000	Lake Taupo Property Press - Job 71551 - Delivery 17 May 2012 - 174 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	179.93	206.92	Lake Taupo Property Press	S	26.99	I	201

C82199	31/05/2012		I	CI/1	1470.000	Lake Taupo Property Press - Job 71552 - Delivery 31 May 2012 - 174 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	179.93	206.92	Lake Taupo Property Press	S	26.99	I	201

C82200	31/05/2012	2437344	I	CI/1	1570.000	Metropol - Job 71466 - Delivery 10 May 2012 - 156 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	192.17	221.00	Metropol	S	28.83	I	201
C82200	31/05/2012	2437344	I	CI/2	1570.000	Metropol - Job 71709 - Delivery 24 May 2012 - 153 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	192.17	221.00	Metropol	S	28.83	I	201

C82201	31/05/2012	2437331	I	CI/1	3945.000	Mid Canterbury Herald - Job 71470 - Delivery 02 May 2012 - 70 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201
C82201	31/05/2012	2437331	I	CI/2	3945.000	Mid Canterbury Herald - Job 71471 - Delivery 09 May 2012 - 79 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201
C82201	31/05/2012	2437331	I	CI/3	3945.000	Mid Canterbury Herald - Job 71686 - Delivery 16 May 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201
C82201	31/05/2012	2437331	I	CI/4	3945.000	Mid Canterbury Herald - Job 71687 - Delivery 23 May 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201
C82201	31/05/2012	2437331	I	CI/5	3945.000	Mid Canterbury Herald - Job 71688 - Delivery 30 May 2012 - 70 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201

C82202	31/05/2012		I	CI/1	1560.000	Napier Mail - Job 71440 - Delivery 02 May 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82202	31/05/2012		I	CI/2	1560.000	Napier Mail - Job 71690 - Delivery 09 May 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82202	31/05/2012		I	CI/3	1560.000	Napier Mail - Job 71691 - Delivery 16 May 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82202	31/05/2012		I	CI/4	1560.000	Napier Mail - Job 71692 - Delivery 23 May 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201

C82203	31/05/2012	2437409	I	CI/1	1560.000	Napier Mail - Job 71693 - Delivery 30 May 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201

C82204	31/05/2012	2437113	I	CI/1	8073.000	North Canterbury News - Job 71474 - Delivery 01 May 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201
C82204	31/05/2012	2437113	I	CI/2	8073.000	North Canterbury News - Job 71475 - Delivery 08 May 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201
C82204	31/05/2012	2437113	I	CI/3	8073.000	North Canterbury News - Job 71774 - Delivery 23 May 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201
C82204	31/05/2012	2437113	I	CI/4	8073.000	North Canterbury News - Job 71813 - Delivery 30 May 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201

C82205	31/05/2012	2436663	I	CI/1	5533.000	Peninsula Press - Job 71412 - Delivery 03 May 2012 - 50 grams.   	0.0725	0.0834	401.14	461.31	Peninsula Press	S	60.17	I	201
C82205	31/05/2012	2436663	I	CI/2	5497.000	Peninsula Press - Job 71548 - Delivery 10 May 2012 - 50 grams.   	0.0725	0.0834	398.53	458.31	Peninsula Press	S	59.78	I	201
C82205	31/05/2012	2436663	I	CI/3	5497.000	Peninsula Press - Job 71549 - Delivery 17 May 2012 - 50 grams.   	0.0725	0.0834	398.53	458.31	Peninsula Press	S	59.78	I	201
C82205	31/05/2012	2436663	I	CI/4	5497.000	Peninsula Press - Job 71550 - Delivery 24 May 2012 - 50 grams.   	0.0725	0.0834	398.53	458.31	Peninsula Press	S	59.78	I	201

C82206	31/05/2012		I	CI/1	5497.000	Peninsula Press - Job 71696 - Delivery 31 May 2012 - 50 grams.   	0.0725	0.0834	398.53	458.31	Peninsula Press	S	59.78	I	201

C82207	31/05/2012	2436981	I	CI/1	800.000	Rangitikei Mail - Job 71416 - Delivery 03 May 2012 - 89 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82207	31/05/2012	2436981	I	CI/2	800.000	Rangitikei Mail - Job 71417 - Delivery 10 May 2012 - 89 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82207	31/05/2012	2436981	I	CI/3	800.000	Rangitikei Mail - Job 71584 - Delivery 17 May 2012 - 89 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82207	31/05/2012	2436981	I	CI/4	800.000	Rangitikei Mail - Job 71585 - Delivery 24 May 2012 - 89 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201

C82208	31/05/2012		I	CI/1	800.000	Rangitikei Mail - Job 71586 - Delivery 31 May 2012 - 89 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201

C82209	31/05/2012	2437122	I	CI/1	6799.000	Selwyn Times - Job 71478 - Delivery 01 May 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82209	31/05/2012	2437122	I	CI/2	6799.000	Selwyn Times - Job 71479 - Delivery 08 May 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82209	31/05/2012	2437122	I	CI/3	6799.000	Selwyn Times - Job 71738 - Delivery 15 May 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82209	31/05/2012	2437122	I	CI/4	6799.000	Selwyn Times - Job 71739 - Delivery 22 May 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82209	31/05/2012	2437122	I	CI/5	6799.000	Selwyn Times - Job 71740 - Delivery 29 May 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201

C82210	31/05/2012	2437299	I	CI/1	5304.000	South Canterbury Herald - Job 71525 - Delivery 02 May 2012 - 95 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	481.60	553.84	South Canterbury Herald	S	72.24	I	201
C82210	31/05/2012	2437299	I	CI/2	5304.000	South Canterbury Herald - Job 71526 - Delivery 09 May 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	402.04	462.35	South Canterbury Herald	S	60.31	I	201
C82210	31/05/2012	2437299	I	CI/3	5304.000	South Canterbury Herald - Job 71742 - Delivery 16 May 2012 - 89 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	481.60	553.84	South Canterbury Herald	S	72.24	I	201
C82210	31/05/2012	2437299	I	CI/4	5304.000	South Canterbury Herald - Job 71743 - Delivery 23 May 2012 - 88 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	481.60	553.84	South Canterbury Herald	S	72.24	I	201
C82210	31/05/2012	2437299	I	CI/5	5304.000	South Canterbury Herald - Job 71744 - Delivery 30 May 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	481.60	553.84	South Canterbury Herald	S	72.24	I	201

C82211	31/05/2012	2437338	I	CI/1	2475.000	The Waitaki Herald Weekender - Job 71464 - Delivery 04 May 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201
