Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C80865	31/08/2011		I	CI/1	2017.000	Sth Waikato News - Job 69318 - Delivery 07 Sep 2011 - 75 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1099	192.825	Sth Waikato News	S	28.92	I	389
C80865	31/08/2011		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389
C80865	31/08/2011		I	CI/2	2017.000	Sth Waikato News - Job 69605 - Delivery 14 Sep 2011 - 160 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	225.299	Sth Waikato News	S	33.80	I	389
C80865	31/08/2011		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389
C80865	31/08/2011		I	CI/3	2017.000	Sth Waikato News - Job 69606 - Delivery 21 Sep 2011 - 130 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	214.407	Sth Waikato News	S	32.16	I	389
C80865	31/08/2011		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389
C80865	31/08/2011		I	CI/4	2017.000	Sth Waikato News - Job 69607 - Delivery 28 Sep 2011 - 165 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1285	225.299	Sth Waikato News	S	33.80	I	389
C80865	31/08/2011		I	C100	3.000	Bundles	1.0000	1.1500	3.000	Sth Waikato News	S	0.45	I	389

C80866	31/08/2011		I	CI/1	11270.000	Waikato Farmers Newspaper - Job 69609 - Delivery 08 Sep 2011 - 81 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1277	0.1469	1439.179	Waikato Farmers Newspaper	S	215.88	I	389

C80867	31/08/2011	16389	I	CI/1	26000.000	FIL The Dairy Farmer Spring 2011 - Job 69460 - Delivery 01 Sep 2011 - 30 grams.   Includes Linehaul.	0.1043	0.1199	2711.800	FIL The Dairy Farmer Spring 2011	S	406.77	I	271
C80867	31/08/2011	16389	I	CI/2	1.000	FIL The Dairy Farmer Spring 2011 - Job 69460 - Delivery 01 Sep 2011 - 30 grams. Bags Boxes and Counter. Includes Linehaul.	188.8300	217.1545	188.830	FIL The Dairy Farmer Spring 2011	S	28.33	I	271

C80868	31/08/2011		I	CI/1	8552.000	Deere Season - Job 69711 - Delivery 19 Sep 2011 - 10 grams.   Includes Linehaul.	0.0971	0.1117	830.399	Deere Season	S	124.56	I	259

C80869	31/08/2011		I	CI/1	4678.000	Fishing & Shooting pro Shops - Job 69712 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	454.234	Fishing & Shooting pro Shops	S	68.14	I	448

C80870	31/08/2011		I	CI/1	2268.000	Beef + Lamb Annual Meeting - Job 69751 - Delivery 28 Sep 2011 - 10 grams.   Includes Linehaul.	0.0883	0.1015	200.264	Beef + Lamb Annual Meeting	S	30.04	I	350
