Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C82671	31/07/2012		I	CI/1	19077.000	Straight Furrow - Central - Job 72374 - Delivery 23 Jul 2012 - 81 grams.   Includes Linehaul.	0.0973	0.1119	1856.19	2134.62	Straight Furrow - Central	S	278.43	I	261
C82671	31/07/2012		I	CI/2	1342.000	Straight Furrow - Central - Job 72374 - Delivery 23 Jul 2012 - 81 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - Central	S	0.00	I	261

C82672	31/07/2012		I	CI/1	37064.000	Straight Furrow - North - Job 72189 - Delivery 10 Jul 2012 - 266 grams.   Includes Linehaul.	0.2132	0.2452	7902.04	9087.35	Straight Furrow - North	S	1185.31	I	261

C82673	31/07/2012		I	CI/1	37064.000	Straight Furrow - North - Job 72375 - Delivery 23 Jul 2012 - 81 grams.   Includes Linehaul.	0.0973	0.1119	3606.33	4147.28	Straight Furrow - North	S	540.95	I	261

C82674	31/07/2012		I	CI/1	24968.000	Straight Furrow - South - Job 72190 - Delivery 10 Jul 2012 - 266 grams.   Includes Linehaul.	0.2132	0.2452	5323.18	6121.66	Straight Furrow - South	S	798.48	I	261
C82674	31/07/2012		I	CI/2	511.000	Straight Furrow - South - Job 72190 - Delivery 10 Jul 2012 - 266 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - South	S	0.00	I	261

C82675	31/07/2012		I	CI/1	24968.000	Straight Furrow - South - Job 72376 - Delivery 23 Jul 2012 - 81 grams.   Includes Linehaul.	0.0973	0.1119	2429.39	2793.80	Straight Furrow - South	S	364.41	I	261
C82675	31/07/2012		I	CI/2	511.000	Straight Furrow - South - Job 72376 - Delivery 23 Jul 2012 - 81 grams. Bags Boxes and Counter. Includes Linehaul.	0.0000	0.0000	0.00	0.00	Straight Furrow - South	S	0.00	I	261

C82676	31/07/2012	N-3185208	I	CI/1	37395.000	Cydectin LA Mailer - Job 72169 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	3631.05	4175.71	Cydectin LA Mailer	S	544.66	I	235

C82677	31/07/2012	2439607	I	CI/1	8192.000	Bond and Bond - Job 72088 - Delivery 10 Jul 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	503.81	579.38	Bond and Bond	S	75.57	I	201

C82678	31/07/2012	2439608	I	CI/1	8192.000	Bond and Bond - Job 72089 - Delivery 24 Jul 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	503.81	579.38	Bond and Bond	S	75.57	I	201

C82679	31/07/2012	2441416	I	CI/1	2925.000	Continuing Education - Job 72165 - Delivery 02 Jul 2012 - 41 grams.   Includes Linehaul.	0.0658	0.0757	192.47	221.34	Continuing Education	S	28.87	I	201

C82680	31/07/2012	 2440972	I	CI/1	55687.000	Four Square Northern - Job 72152 - Delivery 07 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82681	31/07/2012	2441011	I	CI/1	55687.000	Four Square Northern - Job 72183 - Delivery 14 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82682	31/07/2012	2441021	I	CI/1	55687.000	Four Square Northern - Job 72276 - Delivery 21 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82683	31/07/2012	2441024	I	CI/1	55687.000	Four Square Northern - Job 72277 - Delivery 28 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	3424.75	3938.46	Four Square Northern	S	513.71	I	201

C82684	31/07/2012	2441222	I	CI/1	7995.000	Murray Implement Rata Mailer July 2012 - Job 72161 - Delivery 02 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	491.69	565.44	Murray Implement Rata Mailer July 2012	S	73.75	I	201

C82685	31/07/2012	2440937	I	CI/1	81483.000	New World Northern - Job 72151 - Delivery 07 Jul 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5532.70	6362.61	New World Northern	S	829.91	I	201

C82686	31/07/2012	2440939	I	CI/1	81483.000	New World Northern - Job 72182 - Delivery 14 Jul 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5532.70	6362.61	New World Northern	S	829.91	I	201

C82687	31/07/2012	2440948	I	CI/1	81483.000	New World Northern - Job 72280 - Delivery 21 Jul 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5532.70	6362.61	New World Northern	S	829.91	I	201

C82688	31/07/2012	2440952	I	CI/1	81483.000	New World Northern - Job 72281 - Delivery 28 Jul 2012 - 40 grams.   Includes Linehaul.	0.0679	0.0781	5532.70	6362.61	New World Northern	S	829.91	I	201

C82689	31/07/2012	2440098	I	CI/1	111902.000	Noel Leeming  - Job 72092 - Delivery 03 Jul 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	6881.97	7914.27	Noel Leeming 	S	1032.30	I	201

C82690	31/07/2012	2441739	I	CI/1	111902.000	Noel Leeming  - Job 72093 - Delivery 17 Jul 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	6881.97	7914.27	Noel Leeming 	S	1032.30	I	201

C82691	31/07/2012	2441744	I	CI/1	111902.000	Noel Leeming  - Job 72185 - Delivery 31 Jul 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	6881.97	7914.27	Noel Leeming 	S	1032.30	I	201

C82692	31/07/2012	244164	I	CI/1	13991.000	Noel Leeming Greymouth/Ashburton Mighty Sale - Job 72104 - Delivery 24 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	860.45	989.52	Noel Leeming Greymouth/Ashburton Mighty Sale	S	129.07	I	201

C82693	31/07/2012	2440166	I	CI/1	1114.000	Noel Leeming Moorehouse/Northwood Mighty Slae - Job 72106 - Delivery 10 Jul 2012 - 20 grams.   Includes Linehaul.	0.1346	0.1548	149.94	172.43	Noel Leeming Moorehouse/Northwood Mighty Slae	S	22.49	I	201

C82694	31/07/2012	2440168	I	CI/1	10292.000	Noel Leeming Mt Maunganui/TRG Mighty Sale - Job 72108 - Delivery 24 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	632.96	727.90	Noel Leeming Mt Maunganui/TRG Mighty Sale	S	94.94	I	201

C82695	31/07/2012	2440167	I	CI/1	4844.000	Noel Leeming Napier/Hastings Mighty Sale - Job 72107 - Delivery 10 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	297.91	342.60	Noel Leeming Napier/Hastings Mighty Sale	S	44.69	I	201

C82696	31/07/2012	2437436	I	CI/1	5514.000	Noel Leeming Palm Nth/Wanganui Carnival of Savings - Job 71758 - Delivery 03 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	339.11	389.98	Noel Leeming Palm Nth/Wanganui Carnival of Savings	S	50.87	I	201

C82697	31/07/2012	2440165	I	CI/1	15278.000	Noel Leeming Papakura/Pukekohe Mighty Sale - Job 72105 - Delivery 10 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	939.60	1080.54	Noel Leeming Papakura/Pukekohe Mighty Sale	S	140.94	I	201

C82698	31/07/2012	2440168	I	CI/1	10292.000	Noel Leeming Tauranga - Job 72184 - Delivery 17 Jul 2012 - 25 grams.   Includes Linehaul.	0.0000	0.0000	0.00	0.00	Noel Leeming Tauranga	S	0.00	I	201

C82699	31/07/2012	2442288	I	CI/1	606.000	PWL Aspiring July - Job 72355 - Delivery 16 Jul 2012 - 20 grams.   Includes Linehaul.	0.2475	0.2846	149.99	172.49	PWL Aspiring July	S	22.50	I	201

C82700	31/07/2012	2441685	I	CI/1	211851.000	Repco Catalogue - Job 72178 - Delivery 10 Jul 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	13028.84	14983.17	Repco Catalogue	S	1954.33	I	201

C82701	31/07/2012	2442471	I	CI/1	211851.000	Repco Catalogue - Job 72370 - Delivery 24 Jul 2012 - 25 grams.   Includes Linehaul.	0.0615	0.0707	13028.84	14983.17	Repco Catalogue	S	1954.33	I	201

C82702	31/07/2012	2441126	I	CI/1	101985.000	Smith City You Choose Flyer - Job 72168 - Delivery 10 Jul 2012 - 30 grams.   Includes Linehaul.	0.0655	0.0753	6680.02	7682.02	Smith City You Choose Flyer	S	1002.00	I	201

C82703	31/07/2012	2440449	I	CI/1	4198.000	Uncle Bill's Wholesale Club Masterton - Job 72170 - Delivery 03 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	258.18	296.91	Uncle Bill's Wholesale Club Masterton	S	38.73	I	201

C82704	31/07/2012	2442357	I	CI/1	4198.000	Uncle Bill's Wholesale Club Masterton - Job 72216 - Delivery 31 Jul 2012 - 20 grams.   Includes Linehaul.	0.0615	0.0707	258.18	296.91	Uncle Bill's Wholesale Club Masterton	S	38.73	I	201

C82705	31/07/2012	2443024	I	CI/1	186055.000	Versatile Mailer - Job 72386 - Delivery 31 Jul 2012 - 10 grams.   Includes Linehaul.	0.0615	0.0707	11442.38	13158.74	Versatile Mailer	S	1716.36	I	201

C82706	31/07/2012	no charge	I	CI/1	6232.000	Yellow Mower Winter Service Flyer - Job 72052 - Delivery 04 Jul 2012 - 5 grams.   Includes Linehaul.	0.0615	0.0707	383.27	440.76	Yellow Mower Winter Service Flyer	S	57.49	I	201

C82707	31/07/2012	2441883	I	CI/1	4308.000	Bay Weekend - Job 71935 - Delivery 07 Jul 2012 - 115 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	457.94	526.63	Bay Weekend	S	68.69	I	201
C82707	31/07/2012	2441883	I	CI/2	4308.000	Bay Weekend - Job 71936 - Delivery 14 Jul 2012 - 95 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	201

C82708	31/07/2012	 	2441883	I	CI/1	4308.000	Bay Weekend - Job 72209 - Delivery 21 Jul 2012 - 96 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	201
C82708	31/07/2012	 	2441883	I	CI/2	4308.000	Bay Weekend - Job 72210 - Delivery 28 Jul 2012 - 100 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	391.17	449.85	Bay Weekend	S	58.68	I	201

C82709	31/07/2012	2441169	I	CI/1	3950.000	eLocal Magazine - Job 72162 - Delivery 02 Jul 2012 - 100 grams.   Includes Linehaul.	0.0964	0.1109	380.78	437.90	eLocal Magazine	S	57.12	I	201
C82709	31/07/2012	2441169	I	CI/2	1910.000	eLocal Magazine - Job 72163 - Delivery 02 Jul 2012 - 100 grams.   Includes Linehaul.	0.0964	0.1109	184.12	211.74	eLocal Magazine	S	27.62	I	201

C82710	31/07/2012	2441852	I	CI/1	9193.000	Guardian Country - Job 72286 - Delivery 19 Jul 2012 - 21 grams.   	0.0536	0.0616	492.74	566.65	Guardian Country	S	73.91	I	201

C82711	31/07/2012	2441851	I	CI/1	1575.000	Guardian Newspaper - Job 71941 - Delivery 05 Jul 2012 - 86 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	201
C82711	31/07/2012	2441851	I	CI/2	1575.000	Guardian Newspaper - Job 71942 - Delivery 12 Jul 2012 - 69 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	201
C82711	31/07/2012	2441851	I	CI/3	1575.000	Guardian Newspaper - Job 72287 - Delivery 19 Jul 2012 - 118 grams.   	0.0963	0.1107	151.67	174.42	Guardian Newspaper	S	22.75	I	201
C82711	31/07/2012	2441851	I	CI/4	1575.000	Guardian Newspaper - Job 72288 - Delivery 26 Jul 2012 - 80 grams.   	0.0952	0.1095	149.94	172.43	Guardian Newspaper	S	22.49	I	201

C82712	31/07/2012	2438364	I	CI/1	8014.000	Hawkesbay Country Scene - Job 72073 - Delivery 04 Jul 2012 - 60 grams.   	0.0808	0.0929	647.53	744.66	Hawkesbay Country Scene	S	97.13	I	201

C82713	31/07/2012	2441446	I	CI/1	2288.000	Invercargill Eye - Job 71947 - Delivery 05 Jul 2012 - 50 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82713	31/07/2012	2441446	I	CI/2	2288.000	Invercargill Eye - Job 71948 - Delivery 12 Jul 2012 - 49 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82713	31/07/2012	2441446	I	CI/3	2288.000	Invercargill Eye - Job 72291 - Delivery 19 Jul 2012 - 40 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201
C82713	31/07/2012	2441446	I	CI/4	2288.000	Invercargill Eye - Job 72292 - Delivery 26 Jul 2012 - 39 grams.   	0.0658	0.0757	150.55	173.13	Invercargill Eye	S	22.58	I	201

C82714	31/07/2012	2441882	I	CI/1	1470.000	Lake Taupo Property Press - Job 71950 - Delivery 12 Jul 2012 - 152 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	179.93	206.92	Lake Taupo Property Press	S	26.99	I	201
C82714	31/07/2012	2441882	I	CI/2	1470.000	Lake Taupo Property Press - Job 72295 - Delivery 26 Jul 2012 - 152 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	179.93	206.92	Lake Taupo Property Press	S	26.99	I	201

C82715	31/07/2012	2441455	I	CI/1	1570.000	Metropol - Job 71953 - Delivery 05 Jul 2012 - 153 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	192.17	221.00	Metropol	S	28.83	I	201
C82715	31/07/2012	2441455	I	CI/2	1570.000	Metropol - Job 72297 - Delivery 19 Jul 2012 - 154 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	192.17	221.00	Metropol	S	28.83	I	201

C82716	31/07/2012	2441313	I	CI/1	3945.000	Mid Canterbury Herald - Job 71957 - Delivery 04 Jul 2012 - 69 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201
C82716	31/07/2012	2441313	I	CI/2	3945.000	Mid Canterbury Herald - Job 72300 - Delivery 11 Jul 2012 - 170 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1408	482.87	555.30	Mid Canterbury Herald	S	72.43	I	201
C82716	31/07/2012	2441313	I	CI/3	3945.000	Mid Canterbury Herald - Job 72301 - Delivery 18 Jul 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201
C82716	31/07/2012	2441313	I	CI/4	3945.000	Mid Canterbury Herald - Job 72302 - Delivery 25 Jul 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	358.21	411.94	Mid Canterbury Herald	S	53.73	I	201

C82717	31/07/2012	 2438363	I	CI/1	1560.000	Napier Mail - Job 71961 - Delivery 04 Jul 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82717	31/07/2012	 2438363	I	CI/2	1560.000	Napier Mail - Job 72069 - Delivery 11 Jul 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82717	31/07/2012	 2438363	I	CI/3	1560.000	Napier Mail - Job 72070 - Delivery 18 Jul 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201
C82717	31/07/2012	 2438363	I	CI/4	1560.000	Napier Mail - Job 72071 - Delivery 25 Jul 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.1062	0.1221	165.67	190.52	Napier Mail	S	24.85	I	201

C82718	31/07/2012	 2441104 	I	CI/1	8073.000	North Canterbury News - Job 71818 - Delivery 04 Jul 2012 - 88 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201
C82718	31/07/2012	 2441104 	I	CI/2	8073.000	North Canterbury News - Job 72207 - Delivery 11 Jul 2012 - 73 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201
C82718	31/07/2012	 2441104 	I	CI/3	8073.000	North Canterbury News - Job 72208 - Delivery 18 Jul 2012 - 145 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	858.16	986.88	North Canterbury News	S	128.72	I	201
C82718	31/07/2012	 2441104 	I	CI/4	8073.000	North Canterbury News - Job 72371 - Delivery 25 Jul 2012 - 73 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	733.03	842.98	North Canterbury News	S	109.95	I	201

C82719	31/07/2012	2441237	I	CI/1	5467.000	Peninsula Press - Job 71965 - Delivery 05 Jul 2012 - 48 grams.   	0.0725	0.0834	396.36	455.81	Peninsula Press	S	59.45	I	201

C82720	31/07/2012	2441239	I	CI/1	5467.000	Peninsula Press - Job 71966 - Delivery 12 Jul 2012 - 48 grams.   	0.0725	0.0834	396.36	455.81	Peninsula Press	S	59.45	I	201

C82721	31/07/2012	2441240	I	CI/1	5467.000	Peninsula Press - Job 72305 - Delivery 19 Jul 2012 - 48 grams.   	0.0725	0.0834	396.36	455.81	Peninsula Press	S	59.45	I	201

C82722	31/07/2012	2441242	I	CI/1	5467.000	Peninsula Press - Job 72306 - Delivery 26 Jul 2012 - 48 grams.   	0.0725	0.0834	396.36	455.81	Peninsula Press	S	59.45	I	201

C82723	31/07/2012	2441849	I	CI/1	800.000	Rangitikei Mail - Job 71970 - Delivery 05 Jul 2012 - 110 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82723	31/07/2012	2441849	I	CI/2	800.000	Rangitikei Mail - Job 71971 - Delivery 12 Jul 2012 - 101 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82723	31/07/2012	2441849	I	CI/3	800.000	Rangitikei Mail - Job 72309 - Delivery 19 Jul 2012 - 121 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201
C82723	31/07/2012	2441849	I	CI/4	800.000	Rangitikei Mail - Job 72310 - Delivery 26 Jul 2012 - 102 grams. Includes folding fee 0.0100 cents.  	0.1875	0.2156	150.00	172.50	Rangitikei Mail	S	22.50	I	201

C82724	31/07/2012	2441129 	I	CI/1	6799.000	Selwyn Times - Job 71974 - Delivery 03 Jul 2012 - 118 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	722.73	831.14	Selwyn Times	S	108.41	I	201
C82724	31/07/2012	2441129 	I	CI/2	6799.000	Selwyn Times - Job 71975 - Delivery 10 Jul 2012 - 93 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201
C82724	31/07/2012	2441129 	I	CI/3	6799.000	Selwyn Times - Job 72202 - Delivery 17 Jul 2012 - 125 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	722.73	831.14	Selwyn Times	S	108.41	I	201
C82724	31/07/2012	2441129 	I	CI/4	6799.000	Selwyn Times - Job 72203 - Delivery 24 Jul 2012 - 73 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201

C82725	31/07/2012	2442860	I	CI/1	6799.000	Selwyn Times - Job 72204 - Delivery 31 Jul 2012 - 76 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	617.35	709.95	Selwyn Times	S	92.60	I	201

C82726	31/07/2012	2441314	I	CI/1	5304.000	South Canterbury Herald - Job 71979 - Delivery 04 Jul 2012 - 110 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	563.82	648.39	South Canterbury Herald	S	84.57	I	201
C82726	31/07/2012	2441314	I	CI/2	5304.000	South Canterbury Herald - Job 71980 - Delivery 11 Jul 2012 - 131 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	563.82	648.39	South Canterbury Herald	S	84.57	I	201
C82726	31/07/2012	2441314	I	CI/3	5304.000	South Canterbury Herald - Job 72198 - Delivery 18 Jul 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	481.60	553.84	South Canterbury Herald	S	72.24	I	201
C82726	31/07/2012	2441314	I	CI/4	5304.000	South Canterbury Herald - Job 72199 - Delivery 25 Jul 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	481.60	553.84	South Canterbury Herald	S	72.24	I	201

C82727	31/07/2012	2441226	I	CI/1	2475.000	The Waitaki Herald Weekender - Job 71984 - Delivery 06 Jul 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	The Waitaki Herald Weekender	S	33.71	I	201
C82727	31/07/2012	2441226	I	CI/2	2475.000	The Waitaki Herald Weekender - Job 71985 - Delivery 13 Jul 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	The Waitaki Herald Weekender	S	33.71	I	201
C82727	31/07/2012	2441226	I	CI/3	2475.000	The Waitaki Herald Weekender - Job 72313 - Delivery 20 Jul 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	The Waitaki Herald Weekender	S	33.71	I	201
C82727	31/07/2012	2441226	I	CI/4	2475.000	The Waitaki Herald Weekender - Job 72314 - Delivery 27 Jul 2012 - 70 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	The Waitaki Herald Weekender	S	33.71	I	201

C82728	31/07/2012	 2441853	I	CI/1	5291.000	Wairarapa News - Job 71989 - Delivery 05 Jul 2012 - 101 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201
C82728	31/07/2012	 2441853	I	CI/2	5291.000	Wairarapa News - Job 71989 - Delivery 05 Jul 2012 - 101 grams. Bags Boxes and Counter. 	0.0350	0.0403	185.19	212.97	Wairarapa News	S	27.78	I	201

C82729	31/07/2012	2441855	I	CI/1	5291.000	Wairarapa News - Job 71990 - Delivery 12 Jul 2012 - 88 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82730	31/07/2012	2441857	I	CI/1	5291.000	Wairarapa News - Job 72317 - Delivery 19 Jul 2012 - 145 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82731	31/07/2012	2441858	I	CI/1	5291.000	Wairarapa News - Job 72318 - Delivery 26 Jul 2012 - 88 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82732	31/07/2012	2441308	I	CI/1	2475.000	Waitaki Herald - Job 71994 - Delivery 04 Jul 2012 - 78 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82732	31/07/2012	2441308	I	CI/2	2475.000	Waitaki Herald - Job 71995 - Delivery 11 Jul 2012 - 55 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82732	31/07/2012	2441308	I	CI/3	2475.000	Waitaki Herald - Job 72321 - Delivery 18 Jul 2012 - 55 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82732	31/07/2012	2441308	I	CI/4	2475.000	Waitaki Herald - Job 72322 - Delivery 25 Jul 2012 - 87 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201

C82733	31/07/2012	2441891	I	CI/1	10773.000	Weekend Sun - Job 71999 - Delivery 06 Jul 2012 - 152 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1698.90	1953.74	Weekend Sun	S	254.84	I	201
C82733	31/07/2012	2441891	I	CI/2	10773.000	Weekend Sun - Job 72000 - Delivery 13 Jul 2012 - 165 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1698.90	1953.74	Weekend Sun	S	254.84	I	201
C82733	31/07/2012	2441891	I	CI/3	10773.000	Weekend Sun - Job 72325 - Delivery 20 Jul 2012 - 160 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1698.90	1953.74	Weekend Sun	S	254.84	I	201
C82733	31/07/2012	2441891	I	CI/4	10773.000	Weekend Sun - Job 72326 - Delivery 27 Jul 2012 - 264 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.2069	0.2379	2228.93	2563.27	Weekend Sun	S	334.34	I	201

C82734	31/07/2012	2441880	I	CI/1	7921.000	Whangarei Report - Job 72004 - Delivery 05 Jul 2012 - 71 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	719.23	827.11	Whangarei Report	S	107.88	I	201
C82734	31/07/2012	2441880	I	CI/2	7921.000	Whangarei Report - Job 72005 - Delivery 12 Jul 2012 - 98 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	719.23	827.11	Whangarei Report	S	107.88	I	201
C82734	31/07/2012	2441880	I	CI/3	7921.000	Whangarei Report - Job 72329 - Delivery 19 Jul 2012 - 82 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	719.23	827.11	Whangarei Report	S	107.88	I	201
C82734	31/07/2012	2441880	I	CI/4	7921.000	Whangarei Report - Job 72330 - Delivery 26 Jul 2012 - 82 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	719.23	827.11	Whangarei Report	S	107.88	I	201

C82735	31/07/2012	2441879	I	CI/1	4040.000	Your Cambridge News - Job 72008 - Delivery 05 Jul 2012 - 110 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	429.45	493.87	Your Cambridge News	S	64.42	I	201
C82735	31/07/2012	2441879	I	CI/2	4040.000	Your Cambridge News - Job 72009 - Delivery 19 Jul 2012 - 75 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	366.83	421.85	Your Cambridge News	S	55.02	I	201

C82736	31/07/2012		I	CI/1	4342.000	Power Farming Booklet - Job 72359 - Delivery IOA - 70 grams.   Includes Linehaul.	0.0942	0.1083	409.02	470.37	Power Farming Booklet	S	61.35	I	502

C82737	31/07/2012		I	CI/1	2605.000	Professionals Flyer - Job 72379 - Delivery 24 Jul 2012 - 10 grams.   	0.0824	0.0948	214.65	246.85	Professionals Flyer	S	32.20	I	204

C82738	31/07/2012		I	CI/1	15213.000	Regional Newsletter - Job 72172 - Delivery 02 Jul 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	1477.18	1698.76	Regional Newsletter	S	221.58	I	251

C82739	31/07/2012		I	CI/1	4717.000	P/P - BOP 1 - Job 72012 - Delivery 12 Jul 2012 - 108 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	503.78	579.35	P/P - BOP 1	S	75.57	I	323
C82739	31/07/2012		I	CI/2	4717.000	P/P - BOP 1 - Job 72013 - Delivery 26 Jul 2012 - 101 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	503.78	579.35	P/P - BOP 1	S	75.57	I	323
C82739	31/07/2012		I	CI/3	3124.000	P/P - BOP 2 - Job 72016 - Delivery 06 Jul 2012 - 107 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	333.64	383.69	P/P - BOP 2	S	50.05	I	323
C82739	31/07/2012		I	CI/4	3124.000	P/P - BOP 2 - Job 72017 - Delivery 20 Jul 2012 - 125 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	333.64	383.69	P/P - BOP 2	S	50.05	I	323

